plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.2,0.69333,6.66667,1.25.4,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.25.5,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.25.6,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.25.7,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.25.8,2020.0,84.0,1271.66388102104
0.2,0.69333,9.33333,1.05,,129.0,1439.381184039235
0.2,0.69333,9.33333,1.11667,4541.0,103.0,1398.425311592407
0.2,0.69333,9.33333,1.18333,2824.0,92.0,1367.655180465643
0.2,0.69333,9.33333,1.25,2051.0,84.0,1342.237396128229
0.2,0.69333,9.33333,1.05.1,,129.0,1439.381184039235
0.2,0.69333,9.33333,1.05.2,,129.0,1439.381184039235
0.2,0.69333,9.33333,1.05.3,,129.0,1439.381184039235
0.2,0.69333,9.33333,1.11667.1,4541.0,103.0,1398.425311592407
0.2,0.69333,9.33333,1.11667.2,4541.0,103.0,1398.425311592407
0.2,0.69333,9.33333,1.11667.3,4541.0,103.0,1398.425311592407
0.2,0.69333,9.33333,1.18333.1,2824.0,92.0,1367.655180465643
0.2,0.69333,9.33333,1.18333.2,2824.0,92.0,1367.655180465643
0.2,0.69333,9.33333,1.25.1,2051.0,84.0,1342.237396128229
0.2,0.69333,9.33333,1.25.2,2051.0,84.0,1342.237396128229
0.2,0.69333,12.0,1.05,,129.0,1510.021822044605
0.2,0.69333,12.0,1.11667,4610.0,103.0,1468.958784679332
0.2,0.69333,12.0,1.18333,2867.0,92.0,1438.014263112244
0.2,0.69333,12.0,1.25,2083.0,85.0,1412.359760999557
0.2,0.69333,12.0,1.05.1,,129.0,1510.021822044605
0.2,0.69333,12.0,1.05.2,,129.0,1510.021822044605
0.2,0.69333,12.0,1.05.3,,129.0,1510.021822044605
0.2,0.69333,12.0,1.11667.1,4610.0,103.0,1468.958784679332
0.2,0.69333,12.0,1.11667.2,4610.0,103.0,1468.958784679332
0.2,0.69333,12.0,1.11667.3,4610.0,103.0,1468.958784679332
0.2,0.69333,12.0,1.18333.1,2867.0,92.0,1438.014263112244
0.2,0.69333,12.0,1.25.1,2083.0,85.0,1412.359760999557
0.2,0.69333,12.0,1.25.2,2083.0,85.0,1412.359760999557
0.2,0.69333,12.0,1.25.3,2083.0,85.0,1412.359760999557
0.2,0.69333,12.0,1.25.4,2083.0,85.0,1412.359760999557
0.2,0.99,4.0,1.05,,129.0,1063.218761712916
0.2,0.99,4.0,1.11667,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.18333,2583.0,91.0,991.8140837315009
0.2,0.99,4.0,1.25,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.05.1,,129.0,1063.218761712916
0.2,0.99,4.0,1.11667.1,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.11667.2,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.11667.3,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.11667.4,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.11667.5,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.11667.6,4143.0,103.0,1022.473272865991
0.2,0.99,4.0,1.18333.1,2583.0,91.0,991.8140837315009
0.2,0.99,4.0,1.18333.2,2583.0,91.0,991.8140837315009
0.2,0.99,4.0,1.18333.3,2583.0,91.0,991.8140837315009
0.2,0.99,4.0,1.25.1,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.2,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.3,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.4,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.5,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.6,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.7,1879.0,84.0,966.506074212469
0.2,0.99,4.0,1.25.8,1879.0,84.0,966.506074212469
0.2,0.99,6.66667,1.05,,129.0,1065.522519532933
0.2,0.99,6.66667,1.11667,4145.0,103.0,1024.777030683015
0.2,0.99,6.66667,1.18333,2584.0,91.0,994.117795049656
0.2,0.99,6.66667,1.25,1880.0,84.0,968.8097010045201
0.2,0.99,6.66667,1.05.1,,129.0,1065.522519532933
0.2,0.99,6.66667,1.05.2,,129.0,1065.522519532933
0.2,0.99,6.66667,1.05.3,,129.0,1065.522519532933
0.2,0.99,6.66667,1.05.4,,129.0,1065.522519532933
0.2,0.99,6.66667,1.11667.1,4145.0,103.0,1024.777030683015
0.2,0.99,6.66667,1.18333.1,2584.0,91.0,994.117795049656
0.2,0.99,6.66667,1.18333.2,2584.0,91.0,994.117795049656
0.2,0.99,6.66667,1.18333.3,2584.0,91.0,994.117795049656
0.2,0.99,6.66667,1.18333.4,2584.0,91.0,994.117795049656
0.2,0.99,6.66667,1.18333.5,2584.0,91.0,994.117795049656
0.2,0.99,6.66667,1.18333.6,2584.0,91.0,994.117795049656
0.2,0.99,9.33333,1.05,,129.0,1067.826305107311
0.2,0.99,9.33333,1.11667,4147.0,103.0,1027.080357506796
0.2,0.99,9.33333,1.18333,2585.0,91.0,996.4198366037001
0.2,0.99,9.33333,1.25,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.05.1,,129.0,1067.826305107311
0.2,0.99,9.33333,1.05.2,,129.0,1067.826305107311
0.2,0.99,9.33333,1.11667.1,4147.0,103.0,1027.080357506796
0.2,0.99,9.33333,1.11667.2,4147.0,103.0,1027.080357506796
0.2,0.99,9.33333,1.11667.3,4147.0,103.0,1027.080357506796
0.2,0.99,9.33333,1.11667.4,4147.0,103.0,1027.080357506796
0.2,0.99,9.33333,1.18333.1,2585.0,91.0,996.4198366037001
0.2,0.99,9.33333,1.18333.2,2585.0,91.0,996.4198366037001
0.2,0.99,9.33333,1.18333.3,2585.0,91.0,996.4198366037001
0.2,0.99,9.33333,1.18333.4,2585.0,91.0,996.4198366037001
0.2,0.99,9.33333,1.18333.5,2585.0,91.0,996.4198366037001
0.2,0.99,9.33333,1.25.1,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.2,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.3,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.4,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.5,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.6,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.7,1881.0,84.0,971.1097873918841
0.2,0.99,9.33333,1.25.8,1881.0,84.0,971.1097873918841
0.2,0.99,12.0,1.05,,129.0,1070.12948829068
0.2,0.99,12.0,1.11667,4149.0,103.0,1029.37909802087
0.2,0.99,12.0,1.18333,2587.0,92.0,998.710387552218
0.2,0.99,12.0,1.25,1882.0,84.0,973.390299222453
0.2,0.99,12.0,1.05.1,,129.0,1070.12948829068
0.2,0.99,12.0,1.05.2,,129.0,1070.12948829068
0.2,0.99,12.0,1.11667.1,4149.0,103.0,1029.37909802087
0.2,0.99,12.0,1.11667.2,4149.0,103.0,1029.37909802087
0.2,0.99,12.0,1.18333.1,2587.0,92.0,998.710387552218
