plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.03371,0.57107,8.04688,1.23086,3544.0,89.0,3372.0237610956156
0.03441,0.5815,5.07812,1.19414,3804.0,94.0,2607.5891839457154
0.03441,0.5815,9.89062,1.05508,,156.0,3795.7661763485444
0.03441,0.5815,9.89062,1.19414,4505.0,94.0,3711.944761280278
0.03441,0.75533,9.14062,1.05195,,156.0,2653.810090622357
0.03441,0.75533,9.14062,1.24727,2836.0,87.0,2547.379474017222
0.03441,0.75533,11.82812,1.24727,3009.0,88.0,2906.915947598707
0.03441,0.76229,5.07812,1.05508,,149.0,2081.6922593789004
0.03441,0.76229,9.89062,1.19414,3748.0,94.0,2627.0933727932393
0.03441,0.95002,9.14062,1.24727,2261.0,87.0,1419.668070333185
0.03441,0.95002,11.82812,1.05195,,149.0,1597.578143036582
0.03512,0.15389,4.79688,1.08711,,127.0,3868.462531780869
0.03512,0.15389,7.04688,1.13711,8346.0,106.0,4859.762756297194
0.03512,0.17475,4.35938,1.07617,,135.0,3620.4581170743386
0.03512,0.17475,4.35938,1.23867,3592.0,89.0,3534.2040366670135
0.03512,0.17475,7.85938,1.23867,4395.0,89.0,5085.6858024566845
0.03512,0.33467,4.79688,1.13711,6574.0,106.0,3294.186835973652
0.03512,0.33467,7.04688,1.08711,,125.0,4129.0821475794055
0.03512,0.33467,7.04688,1.13711,7365.0,106.0,4098.320784260031
0.03512,0.36943,4.35938,1.23867,3260.0,89.0,2994.891263304892
0.03512,0.36943,7.85938,1.07617,,132.0,4265.277148523441
0.03582,0.17822,5.32812,1.06289,,151.0,3994.097973095119
0.03582,0.17822,5.32812,1.12383,8386.0,110.0,3950.4863503928723
0.03582,0.17822,10.14062,1.12383,,110.0,6032.473290442798
0.03582,0.19908,6.82812,1.17695,5757.0,98.0,4488.372296799229
0.03582,0.19908,10.14062,1.22227,5180.0,92.0,5864.68272844579
0.03582,0.61627,6.82812,1.17695,4320.0,96.0,2798.29353625978
0.03582,0.61627,6.82812,1.22227,3334.0,90.0,2778.939448914445
0.03582,0.61627,10.14062,1.17695,4788.0,97.0,3467.292771513281
0.03582,0.66494,5.32812,1.12383,6054.0,107.0,2359.0940208908505
0.03582,0.66494,10.14062,1.06289,,139.0,3248.849970031262
0.03652,0.13998,8.92188,1.23398,4733.0,90.0,5560.457263384941
0.03652,0.13998,11.42188,1.23398,5319.0,92.0,6668.318656911907
0.03652,0.13998,11.42188,1.24648,5011.0,91.0,6663.163366211074
0.03652,0.41115,5.23438,1.09805,9644.0,118.0,3144.735973911124
0.03652,0.41115,11.48438,1.21055,4883.0,93.0,4985.774331773179
0.03652,0.91178,5.23438,1.21055,2695.0,91.0,1445.403054659702
0.03652,0.91178,11.48438,1.09805,6876.0,114.0,1785.445193935073
0.03652,0.91178,11.48438,1.21055,2856.0,91.0,1729.771156462206
0.03652,0.93264,8.92188,1.24648,2291.0,87.0,1484.774102900666
0.03652,0.93264,11.42188,1.23398,2467.0,88.0,1576.203586043878
0.03723,0.18518,4.51562,1.13789,6760.0,105.0,3479.864835472174
0.03723,0.18518,5.70312,1.18633,5013.0,96.0,3945.7996797257597
0.03723,0.76229,6.45312,1.08477,9067.0,121.0,2151.998973361673
0.03723,0.76229,8.76562,1.08477,9524.0,121.0,2430.238444797368
0.03723,0.76229,8.76562,1.20195,3401.0,92.0,2369.198587920564
0.03723,0.88744,6.45312,1.20195,2908.0,92.0,1594.610933863193
0.03723,0.88744,8.76562,1.08477,8222.0,120.0,1786.825411361295
0.03723,0.96393,4.51562,1.13789,4116.0,102.0,1270.379728793056
0.03723,0.96393,4.51562,1.18633,2932.0,94.0,1247.610012859946
0.03723,0.96393,5.70312,1.13789,4135.0,102.0,1292.060779889303
0.03793,0.12607,10.67188,1.15273,8400.0,103.0,6256.224784622142
0.03793,0.12607,10.67188,1.22773,5219.0,91.0,6221.7290404342475
0.03793,0.12607,10.67188,1.22773.1,5219.0,91.0,6221.7290404342475
0.03793,0.16084,4.73438,1.2293,3728.0,90.0,3550.036242932815
0.03793,0.16084,5.48438,1.1293,7781.0,108.0,3909.388503864192
0.03793,0.21646,4.73438,1.1293,7222.0,107.0,3444.1706450125
0.03793,0.21646,5.48438,1.1293,7532.0,107.0,3736.038241998047
0.03793,0.21646,5.48438,1.2293,3787.0,90.0,3689.41743594173
0.03793,0.89092,10.67188,1.15273,4132.0,100.0,1820.578064426552
0.03793,0.89092,10.67188,1.22773,2649.0,89.0,1788.037121381172
0.03863,0.32424,7.95312,1.09258,,120.0,4193.34713124721
0.03863,0.32424,9.26562,1.06914,,136.0,4643.013862736307
0.03863,0.37291,4.26562,1.19727,3867.0,93.0,2802.0997669794483
0.03863,0.37291,8.95312,1.21445,4330.0,91.0,4227.681698808931
0.03863,0.38682,4.26562,1.21445,3490.0,91.0,2760.13126331939
0.03863,0.38682,8.95312,1.19727,4716.0,94.0,4168.409406217712
0.03863,0.38682,8.95312,1.21445,4288.0,91.0,4161.156017394444
0.03863,0.65799,7.95312,1.06914,,131.0,2762.9831012620857
0.03863,0.65799,7.95312,1.09258,9102.0,117.0,2746.3930929552153
0.03863,0.65799,9.26562,1.09258,9428.0,118.0,2965.2057363872445
0.03934,0.32076,10.29688,1.09961,,117.0,4910.0138128823055
0.03934,0.32076,10.29688,1.14961,7151.0,102.0,4881.572246696704
0.03934,0.32076,11.54688,1.14961,7504.0,103.0,5287.396269128189
0.03934,0.70318,6.85938,1.10117,7534.0,114.0,2359.9956519324082
0.03934,0.70318,6.85938,1.16367,4262.0,98.0,2326.667175925642
0.03934,0.70318,11.35938,1.10117,8376.0,114.0,2999.024989420667
0.03934,0.72404,10.29688,1.14961,5023.0,101.0,2707.1071410604363
0.03934,0.72404,11.54688,1.09961,8371.0,114.0,2899.6304639825057
0.03934,0.731,6.85938,1.10117,7356.0,113.0,2252.9741535345
0.03934,0.731,11.35938,1.16367,4602.0,98.0,2798.591863176788
0.04004,0.1226,8.82812,1.13633,8553.0,106.0,5251.288885692686
0.04004,0.1226,11.64062,1.07539,,133.0,6449.828567387776
0.04004,0.27557,8.82812,1.07539,,130.0,4597.22061216968
0.04004,0.27557,11.64062,1.07539,,131.0,5554.671969904206
0.04004,0.27557,11.64062,1.13633,8639.0,106.0,5515.867941567329
0.04004,0.28252,6.39062,1.05352,,159.0,3762.9338769580704
0.04004,0.28252,6.39062,1.1582,5734.0,100.0,3694.279783791452
0.04004,0.28252,9.07812,1.05352,,159.0,4669.142688557445
0.04004,0.31033,6.39062,1.05352,,158.0,3668.283235932701
0.04004,0.31033,9.07812,1.1582,6345.0,100.0,4470.881640588633
0.04074,0.70318,6.10938,1.10742,6773.0,111.0,2210.5376684233024
0.04074,0.70318,6.10938,1.13242,5278.0,104.0,2196.6106249549393
0.04074,0.70318,10.10938,1.13242,5799.0,104.0,2744.746235503052
0.04074,0.79357,6.04688,1.18086,3453.0,95.0,1859.861947126703
0.04074,0.79357,8.29688,1.16836,3896.0,97.0,2079.9477463042417
0.04074,0.80748,6.04688,1.16836,3703.0,97.0,1817.828723524765
0.04074,0.80748,8.29688,1.16836,3846.0,97.0,2017.827319118855
0.04074,0.80748,8.29688,1.18086,3550.0,95.0,2012.1921073429348
0.04074,0.9535,6.10938,1.13242,4304.0,103.0,1316.543574082061
0.04074,0.9535,10.10938,1.10742,5580.0,110.0,1416.109092305531
0.04145,0.25471,4.57812,1.0957,9842.0,118.0,3119.995845497515
0.04145,0.25471,4.57812,1.19102,4184.0,94.0,3069.814846101611
0.04145,0.25471,7.89062,1.0957,,118.0,4239.989992750221
0.04145,0.47025,8.89062,1.16914,5092.0,97.0,3583.2135878518993
0.04145,0.47025,10.07812,1.18008,4933.0,96.0,3863.4080080540757
0.04145,0.65104,8.89062,1.18008,4117.0,95.0,2766.50830089432
0.04145,0.65104,10.07812,1.16914,4555.0,97.0,2959.359908145222
0.04145,0.65104,10.07812,1.18008,4244.0,95.0,2954.370453390691
0.04145,0.67189,4.57812,1.0957,7618.0,115.0,2074.0765233474813
0.04145,0.67189,7.89062,1.19102,3693.0,93.0,2518.2434332686853
0.04215,0.4042,5.17188,1.16523,4692.0,98.0,2844.4938005697127
0.04215,0.4042,9.17188,1.14023,6668.0,103.0,3919.635222794873
0.04215,0.43896,4.23438,1.0918,9101.0,118.0,2556.072668887212
0.04215,0.43896,4.23438,1.1918,3731.0,94.0,2503.7047411741446
0.04215,0.43896,7.98438,1.0918,,118.0,3494.350188324365
0.04215,0.60584,4.23438,1.0918,8230.0,117.0,2167.6856540463723
0.04215,0.60584,7.98438,1.1918,3851.0,93.0,2775.0277287687336
0.04215,0.72404,5.17188,1.14023,4705.0,102.0,1972.323642131878
0.04215,0.72404,9.17188,1.14023,5140.0,102.0,2464.5728435591777
0.04215,0.72404,9.17188,1.16523,4262.0,97.0,2452.406518004581
0.04285,0.21299,4.26562,1.21758,3558.0,91.0,2985.8778611180483
0.04285,0.21299,4.26562,1.24414,3124.0,88.0,2975.451101330647
0.04285,0.21299,4.95312,1.24414,3241.0,88.0,3212.730391183906
0.04285,0.24775,8.01562,1.12852,7804.0,106.0,4187.05303052871
0.04285,0.24775,11.20312,1.1457,7633.0,103.0,5228.962415390572
0.04285,0.54674,4.26562,1.24414,2696.0,87.0,2220.788772322047
0.04285,0.54674,4.95312,1.21758,3136.0,90.0,2367.7332729033483
0.04285,0.73447,8.01562,1.12852,5466.0,105.0,2265.772468409189
0.04285,0.73447,8.01562,1.1457,4729.0,101.0,2256.9436722226365
0.04285,0.73447,11.20312,1.12852,5827.0,105.0,2636.7750311369546
0.04355,0.24428,5.73438,1.08555,,122.0,3433.7335121221463
0.04355,0.24428,5.73438,1.12305,7361.0,108.0,3410.48620057394
0.04355,0.24428,9.98438,1.08555,,122.0,4819.020671270215
0.04355,0.52936,10.42188,1.13398,6533.0,104.0,3539.8787018842168
0.04355,0.52936,11.92188,1.24648,3419.0,89.0,3793.283695683387
0.04355,0.85615,5.73438,1.08555,7675.0,118.0,1635.001722720923
0.04355,0.85615,9.98438,1.12305,5254.0,106.0,1876.483745755534
0.04355,0.87701,10.42188,1.13398,4680.0,103.0,1789.19138425726
