time,sds.I[1]&plasma1.fb=0.04,sds.I[1]&plasma1.fb=0.06,sds.I[1]&plasma1.fb=0.08,sds.I[1]&plasma1.fb=0.1,sds.I[1]&plasma1.fb=0.12,sds.I[1]&plasma1.fb=0.14,sds.I[1]&plasma1.fb=0.16
28.0,963.9721474669178,1381.790766640142,1592.813414811427,1721.06813731438,1807.89482542873,1871.014487258754,1919.293399843848
29.0,953.7352013046424,1371.71198007191,1582.805870410753,1711.097119785622,1797.940653919039,1861.065210600658,1909.33963225051
30.0,943.5751271101428,1361.694371882229,1572.855225113633,1701.179436113669,1788.040063285241,1851.171166744767,1899.444196598384
31.0,933.4749229547418,1351.72446832429,1562.948043193803,1691.303299183812,1778.180983709533,1841.320154840459,1889.594184394569
32.0,923.4213506139654,1341.791973455541,1553.072741071351,1681.459530828889,1768.354305805086,1831.502664519342,1879.779560469487
33.0,913.4041189427868,1331.888858555608,1543.222761492387,1671.640992842227,1758.552930581168,1821.711295743083,1869.992522937189
34.0,903.4152218376154,1322.008577816107,1533.394753908361,1661.842178692307,1748.771393202269,1811.940287151644,1860.226991208959
35.0,893.448413815824,1312.146033315074,1523.58430362246,1652.058780962646,1739.005312744091,1802.185151728087,1850.478220074814
36.0,883.4988229440941,1302.297314013533,1513.785707856045,1642.287296787359,1729.251271576825,1792.44241108445,1840.742511996757
37.0,873.5626527579813,1292.459375404341,1503.994883165872,1632.525122364222,1719.506505261856,1782.709385113048,1831.01699200145
38.0,863.6369543946013,1282.629825634631,1494.210954212002,1622.770169105303,1709.768952097131,1772.983947308796,1821.299448139265
38.23797653061513,861.2761553692513,1280.291605116923,1491.883722017532,1620.449610856948,1707.452490305458,1770.67043782885,1818.98787738136
38.23797653061513,861.2761553692513,1280.291605116923,1491.883722017532,1620.449610856948,1707.452490305458,1770.67043782885,1818.98787738136
39.0,853.7194094168525,1272.8068031349,1484.434281483009,1613.020742464742,1700.037321221423,1763.264229067982,1811.588087455567
40.0,843.8082375239835,1262.988843218637,1474.662364678223,1603.275729683473,1690.310191155051,1753.549072380576,1801.881561790903
41.0,833.9020548579912,1253.174841673228,1464.894015545332,1593.534209885077,1680.586515997784,1743.837520187442,1792.178829299826
42.0,823.999771704636,1243.363934951398,1455.128457067616,1583.79542255751,1670.865543620347,1734.12878887249,1782.479064720734
43.0,814.1005371663684,1233.555453263167,1445.365086544063,1574.058777841466,1661.146690770772,1724.422266533873,1772.7816236326
44.0,804.2036902697196,1223.748874184794,1435.603433912827,1564.323815641306,1651.429502409452,1714.717477840836,1763.086005497247
45.0,794.3087214297135,1213.943790180283,1425.843132474447,1554.590177052532,1641.713623614027,1705.014056337125,1753.391824320884
46.0,784.4152261737262,1204.139884779971,1416.08389747744,1544.857583369556,1631.998778754274,1695.311711159166,1743.698773694428
46.82016744546119,776.3017791472238,1196.09955280719,1408.08018002333,1536.875697703139,1624.031411723623,1687.354805423214,1735.749521976816
46.82016744546119,776.3017791472238,1196.09955280719,1408.08018002333,1536.875697703139,1624.031411723623,1687.354805423214,1735.749521976816
47.0,774.5285977467216,1194.342618589492,1406.331214521907,1535.131524874467,1622.290460317033,1685.615924083825,1734.012323357441
48.0,764.8771539678132,1184.780350846102,1396.813463168063,1525.64038467772,1612.817052561927,1676.155079881125,1724.560848940511
49.0,755.5786543726905,1175.570887706417,1387.648463102325,1516.501985483945,1603.696380608374,1667.046991057943,1715.462155709942
50.0,746.6304821721463,1166.711643460444,1378.833640404136,1507.713755624749,1594.925873936587,1658.28908263042,1706.713662958044
51.0,738.0286482877177,1158.198652810876,1370.365038858097,1499.271740628002,1586.501578989748,1649.877397637255,1698.311409340276
52.0,729.7679970543974,1150.026779113738,1362.237529019676,1491.170812421165,1578.418368381824,1641.806805972874,1690.250261234224
53.0,721.842284657409,1142.189793301733,1354.44488736201,1483.404748526868,1570.670020137693,1634.071083557228,1682.523991824691
54.0,714.2444015279856,1134.680596847041,1346.980019557174,1475.966455419161,1563.249441136703,1626.663135702402,1675.125504371591
55.0,706.9666383516319,1127.49148896167,1339.835228115608,1468.848236245975,1556.148934873687,1619.575264699785,1668.047099580996
56.0,700.0007982973239,1120.614279584994,1333.002325598059,1462.041904075127,1549.360314692417,1612.799282941368,1661.280588584366
57.0,693.3382583992053,1114.040351183819,1326.47269653204,1455.538843826055,1542.874965703088,1606.326574775868,1654.817354712889
58.0,686.9700752478396,1107.76076448286,1320.23740321439,1449.330118093948,1536.683950644331,1600.14820236639,1648.648459350174
59.0,680.8871295722429,1101.766403158831,1314.287330511601,1443.406611980883,1530.778154763733,1594.255050556601,1642.764786785421
60.0,675.0801358859626,1096.047984878308,1308.613197163667,1437.75904441264,1525.148297014965,1588.637837861835,1637.157054933443
61.0,669.5397480488257,1090.59616524386,1303.205659473182,1432.378071826795,1519.785033909839,1583.287220559155,1631.815919732616
62.0,664.2566726929948,1085.401652064381,1298.055425783213,1427.254402679536,1514.679073997206,1578.193907045043,1626.732089356931
63.0,659.2216616598438,1080.455198760559,1293.153250065294,1422.378791039316,1509.821171365107,1573.348651193645,1621.896317378412
64.0,654.4255310608675,1075.747622095553,1288.489949380915,1417.742054028608,1505.202143181398,1568.742270091865,1617.299420752803
65.0,649.8592469092657,1071.269889026821,1284.056491017615,1413.335158992719,1500.812956801181,1564.365730970086,1612.932366528645
66.0,645.5139383765608,1067.013129028343,1279.844004621462,1409.14923561662,1496.644741949562,1560.210163521496,1608.786284337629
67.0,641.3808902799619,1062.968627413501,1275.843775683082,1405.175569421115,1492.68878415034,1556.266853207497,1604.852459541521
68.0,637.4516039066452,1059.127885866853,1272.047306031226,1401.405662259689,1488.936585260143,1552.527301835993,1601.122393868368
69.0,633.7177943486134,1055.482619664346,1268.44631103143,1397.831229515814,1485.379860674813,1548.983224784251,1597.58780265622
70.0,630.1714017837721,1052.024769192408,1265.03273115191,1394.444211671802,1482.010550879181,1545.626562513799,1594.240626322824
71.0,626.8046169400039,1048.746525377332,1261.798757395458,1391.236799743552,1478.820846891181,1542.449506020214,1591.073055822818
72.0,623.6098667835932,1045.640315211831,1258.736816787271,1388.201420763814,1475.8031757527,1539.444482347041,1588.077518191239
73.0,620.5798342856674,1042.698821888577,1255.839592587547,1385.33075800208,1472.95022072595,1536.604174729428,1585.246696619047
74.0,617.7074502446898,1039.914976161228,1253.100015559077,1382.617742224879,1470.254912586977,1533.921513954192,1582.573521898598
75.0,614.985894465542,1037.28195792236,1250.511265626136,1380.055553360973,1467.710431262042,1531.389679938641,1580.051173928392
76.0,612.4086006473739,1034.793200928886,1248.06677656823,1377.637625193005,1465.310210532,1529.00210645864,1577.673086471381
77.0,609.9692459048267,1032.442382296226,1245.760225510571,1375.357634848052,1463.047927525628,1526.752470645648,1575.432936656845
78.0,607.6617536303526,1030.223425492623,1243.585535943996,1373.209505819314,1460.917505731249,1524.634695979526,1573.324647948822
79.0,605.4802874751648,1028.130494161813,1241.536871517942,1371.187401757348,1458.91310880086,1522.642946115471,1571.342384002389
80.0,603.4192417488786,1026.157982656766,1239.608626598813,1369.285717029691,1457.029131098272,1520.771615412737,1569.480539167351
81.0,601.4732434215945,1024.300517946364,1237.795428160006,1367.499078610319,1455.26019959746,1519.015330847001,1567.733740418511
82.0,599.6371440483841,1022.552951565249,1236.092127736112,1365.822338033967,1453.601165834399,1517.368943958472,1566.09683929897
83.0,597.906016065085,1020.910355924308,1234.493797737929,1364.25056771183,1452.047102222652,1515.827527165451,1564.564908230833
84.0,596.27514813486,1019.368019624433,1232.995726758839,1362.779056237214,1450.593297360829,1514.386369076415,1563.133235833426
85.0,594.7400406609854,1017.921442973871,1231.593415093731,1361.403303904779,1449.235251552174,1513.040970009211,1561.797322441738
86.0,593.2963525291891,1016.566285623308,1230.282522540479,1360.118970521243,1447.968624540586,1511.786989597782,1560.552827547412
87.0,591.9399651776191,1015.298428173072,1229.05892953915,1358.92193651589,1446.789296820237,1510.620308457326,1559.395631920216
88.0,590.6669370205989,1014.113929308839,1227.918694829161,1357.808260631503,1445.693327111777,1509.53698526981,1558.321794191538
89.0,589.4735020404629,1013.009023027607,1226.858052413234,1356.774176871453,1444.676949417839,1508.533254035993,1557.327548359277
90.0,588.3560630975314,1011.980112194016,1225.87340515741,1355.816088101509,1443.736566602537,1507.605517619338,1556.409297285614
91.0,587.3111857778725,1011.023762394779,1224.961318649197,1354.930559909002,1442.868744252376,1506.750341606394,1555.56360655677
92.0,586.3355901876639,1010.136693770653,1224.118513036927,1354.114312442605,1442.070202512654,1505.964446137251,1554.787196306328
93.0,585.4261459241545,1009.315775930331,1223.341857932188,1353.364215313911,1441.337810993394,1505.2447008202,1554.07693614024
94.0,584.5798645831447,1008.558020381299,1222.628364825996,1352.67728001266,1440.668581190617,1504.58811716374,1553.429837583135
95.0,583.7939068424985,1007.860587879541,1221.975194490187,1352.050667311706,1440.059673870875,1503.991855923058,1552.843061375867
96.0,583.0655524670353,1007.220758187498,1221.379626687721,1351.481656974016,1439.508368797071,1503.453196861101,1552.313887281681
97.0,582.3922100485089,1006.635939821384,1220.839069921148,1350.967657501234,1439.01207447665,1502.969548495852,1551.839723832444
98.0,581.77141667647,1006.103669939833,1220.351061362216,1350.50620606576,1438.568328076005,1502.538447983533,1551.418108171718
99.0,581.2008147974998,1005.621590990671,1219.913243460079,1350.094945116924,1438.174772044466,1502.157537772938,1551.046682748026
100.0,580.6781586751005,1005.187457152804,1219.523370377794,1349.731628816691,1437.829160550444,1501.824572044243,1550.723201757128
101.0,580.2013149605361,1004.799135163322,1219.179308868997,1349.414123919699,1437.529360341609,1501.53741753253,1550.445531918415
102.0,579.7682399890447,1004.454581363833,1218.879015276991,1349.14038676935,1437.273327760733,1501.294030579249,1550.211629572131
103.0,579.3769874804963,1004.151849364798,1218.620543191113,1348.908470953456,1437.059116403841,1501.092464795682,1550.0195483497
104.0,579.025710356019,1003.88909220617,1218.402045674504,1348.716529536745,1436.884879326515,1500.930873220136,1549.86744126774
105.0,578.7126359066222,1003.664537187945,1218.221750028924,1348.562789821003,1436.748843829526,1500.807483151637,1549.753535623566
106.0,578.43607689957,1003.476496931427,1218.077968847324,1348.445564397149,1436.649322514826,1500.720607212573,1549.676144066401
107.0,578.1944341626103,1003.323372417695,1217.969103140603,1348.363254278178,1436.584716383783,1500.668646382184,1549.633667547534
108.0,577.9861695086424,1003.203625462421,1217.893614725021,1348.314321280327,1436.553487252183,1500.65006247537,1549.624567881281
109.0,577.809820250715,1003.115794812074,1217.850042293873,1348.297304093182,1436.554173830633,1500.663394241449,1549.647383867328
110.0,577.6640004173975,1003.058502968486,1217.837008389809,1348.310825262207,1436.585398648397,1500.707264179256,1549.700737965799
111.0,577.5473755791295,1003.030419732678,1217.853182802782,1348.353554576591,1436.645831499061,1500.780342090167,1549.783299988664
112.0,577.4586774521221,1003.03028173932,1217.897302169362,1348.42422867305,1436.734209018648,1500.881364608471,1549.893806568501
113.0,577.396703231213,1003.056883229088,1217.968160734724,1348.521641797102,1436.849325451007,1501.009125974402,1550.031051941417
114.0,577.3602950304739,1003.109072414185,1218.064606718702,1348.644642169158,1436.990029013696,1501.162474399649,1550.193884312061
115.0,577.3483523120783,1003.185747809337,1218.18553864709,1348.792128315772,1437.15521822884,1501.340308397793,1550.381202183522
116.0,577.359830051186,1003.285854582056,1218.329901700982,1348.963045418887,1437.343838272623,1501.541573134402,1550.591950708153
117.0,577.3937224915726,1003.40838104942,1218.4966842178,1349.15638181744,1437.554877476285,1501.765256925666,1550.825118183281
118.0,577.449075341372,1003.552354915017,1218.684913925745,1349.371165241365,1437.787363560074,1502.010387473453,1551.079732287588
119.0,577.5249849877632,1003.716839670579,1218.893654346756,1349.606459214725,1438.040360036152,1502.276028267458,1551.354856482313
120.0,577.6205796609353,1003.900938612937,1219.122008258406,1349.861366478889,1438.312969851473,1502.561282635237,1551.649594584919
121.0,577.7350298985283,1004.103974509523,1219.369299062223,1350.135210479665,1438.604516200907,1502.865473305885,1551.963268725672
122.0,577.8675428615844,1004.325062139769,1219.634641333299,1350.427105777887,1438.914113726153,1503.187715070764,1552.294993888965
123.0,578.0173599143999,1004.563438377571,1219.917271954979,1350.736289257564,1439.240999307473,1503.527244802836,1552.644006938757
124.0,578.1837561981412,1004.81837122424,1220.216458941374,1351.062028933707,1439.584440954779,1503.883330502237,1553.009575862998
125.0,578.3660367565492,1005.089157335153,1220.53149896446,1351.403621479449,1439.943735334574,1504.255268822905,1553.390997299842
126.0,578.5635314768753,1005.375167507454,1220.861762510779,1351.760437359696,1440.318253034873,1504.642430580356,1553.78764235769
127.0,578.7755963235726,1005.675764055635,1221.206612339863,1352.131839365091,1440.707356670274,1505.044178062562,1554.198872904711
128.0,579.00160979363,1005.990322855345,1221.565424180567,1352.517203214215,1441.110422017291,1505.459887153248,1554.624064962922
129.0,579.2409919993164,1006.318254457177,1221.937608601827,1352.915939477288,1441.526859638838,1505.88896840152,1555.062629064002
130.0,579.4932771551042,1006.658989984832,1222.322596749978,1353.327479302221,1441.956100673809,1506.330852929325,1555.513996308426
131.0,579.7578811201473,1007.012024660516,1222.719883329283,1353.751317357062,1442.397639995133,1506.785035988854,1555.977662436528
132.0,580.0342953525434,1007.376909759397,1223.129020300217,1354.187005650376,1442.851029340854,1507.251068815888,1556.453178037992
133.0,580.3220312555349,1007.753116298543,1223.549478444169,1354.634014947004,1443.315739568741,1507.72842244047,1556.940014364955
134.0,580.6206185877426,1008.140178284066,1223.980791777582,1355.091879264137,1443.791304691941,1508.216630867907,1557.437705412916
135.0,580.9296466378253,1008.537647147852,1224.422511745787,1355.560150048073,1444.277276151483,1508.715245529127,1557.945802600077
136.0,581.2486761599571,1008.945094663563,1224.874209907235,1356.038398842197,1444.77322557581,1509.223838209941,1558.463877915037
137.0,581.5772930830018,1009.362166746867,1225.335532447972,1356.526271851547,1445.278799063249,1509.742054810408,1558.991577002675
138.0,581.9151018746416,1009.78844465722,1225.806060546811,1357.023350249307,1445.79357781888,1510.269476594461,1559.52848120306
139.0,582.2617204323217,1010.223554062483,1226.285419881817,1357.52925971429,1446.317187517554,1510.805729229272,1560.07421617372
140.0,582.6168211528918,1010.667133999256,1226.773249502565,1358.043639297012,1446.849267204741,1511.350451750628,1560.628420938199
141.0,582.9800829003616,1011.11883560017,1227.269200557688,1358.566140147264,1447.389468024,1511.903295290194,1561.190746613088
142.0,583.3511567055376,1011.578369806219,1227.772983619908,1359.096472811904,1447.937500667518,1512.463970809426,1561.760904506435
143.0,583.729728071577,1012.045419152341,1228.284281737858,1359.634320375663,1448.493048017289,1513.032160814097,1562.338576639987
144.0,584.1154940096603,1012.519672445613,1228.802783537862,1360.179371452206,1449.055798758395,1513.607554121453,1562.923452001341
145.0,584.508169860561,1013.000839225715,1229.328198569601,1360.731335591936,1449.625462437328,1514.189860270479,1563.515240120009
146.0,584.9075055717041,1013.488638758407,1229.860246111188,1361.289932073856,1450.20175832824,1514.778798526108,1564.113660249236
147.0,585.3132212446156,1013.98281852378,1230.398673403992,1361.854908122567,1450.784433749974,1515.374116381687,1564.718460107104
148.0,585.7250624681662,1014.483145107064,1230.943247353793,1362.426030666409,1451.373255504444,1515.975580404375,1565.329405958626
149.0,586.1427836713264,1014.989358728483,1231.493708074127,1363.003039811427,1451.967963739771,1516.582930820197,1565.946238130354
150.0,586.5661473069986,1015.501224295277,1232.049820480162,1363.585700473359,1452.568323368565,1517.195932535786,1566.568721521379
151.0,586.9949620414949,1016.018514550778,1232.611357325023,1364.173785406028,1453.174107140779,1517.814358293752,1567.196628865011
152.0,587.4289999645907,1016.541013496139,1233.178102441794,1364.767078430699,1453.785098943967,1518.437992104426,1567.8297443298
153.0,587.8680528756607,1017.068547635292,1233.749882545703,1365.365406277529,1454.401125425174,1519.066660460238,1568.46789420902
154.0,588.311921757965,1017.60090086194,1234.326481464188,1365.968552769282,1455.021970433189,1519.700147258243,1569.110862462128
155.0,588.7604140629013,1018.137883003732,1234.907709030122,1366.576327739211,1455.647443799215,1520.338262325681,1569.758458911382
156.0,589.2133613044336,1018.679310458693,1235.493381648127,1367.188547592415,1456.277361925763,1520.980822060096,1570.410499948056
157.0,589.6705952902181,1019.225005641637,1236.083321741123,1367.805034752396,1456.911547233146,1521.62764887574,1571.06680797872
158.0,590.1319403549854,1019.774819899648,1236.677380458588,1368.425640354739,1457.549850934948,1522.278594130613,1571.727234547337
159.0,590.5972345689308,1020.328589225105,1237.275394067527,1369.050200685811,1458.192109209286,1522.933493801884,1572.391615372402
160.0,591.0663212897078,1020.886155566487,1237.877204418618,1369.678557589412,1458.838163938526,1523.592189843321,1573.05979249978
161.0,591.5390551648355,1021.447370191985,1238.482662784491,1370.310562338504,1459.48786639391,1524.254533522822,1573.731617193157
162.0,592.0153105677625,1022.012089424237,1239.09162549335,1370.9460712617,1460.141072901892,1524.920381162676,1574.406945769558
163.0,592.4949404825226,1022.580182863063,1239.703962030355,1371.584953836082,1460.797652984755,1525.589602368878,1575.085647942855
164.0,592.977813418943,1023.151527198697,1240.31954923795,1372.227086914834,1461.457483435719,1526.262073823261,1575.767600251409
165.0,593.4638023891818,1023.725990826816,1240.938255460509,1372.872338838735,1462.120432615816,1526.937663924292,1576.452671142048
166.0,593.9527845517919,1024.303452802625,1241.559959756411,1373.520588666401,1462.786379582441,1527.616251726961,1577.140739666748
167.0,594.4446593505884,1024.88379634912,1242.184545352685,1374.17171962516,1463.45520756136,1528.297720454007,1577.831689044424
168.0,594.9393080360165,1025.466910387866,1242.811901104003,1374.825620564973,1464.126805428908,1528.981959030575,1578.52540826318
169.0,595.4366231909722,1026.052698720299,1243.441930896098,1375.482195377527,1464.801077043561,1529.668871253417,1579.221801040211
170.0,595.9365015773535,1026.641052632109,1244.074525988749,1376.141335320786,1465.477913673519,1530.358348409613,1579.92075868705
171.0,596.4388434572405,1027.231873267061,1244.709587528322,1376.802941541311,1466.157216464332,1531.050291642734,1580.622182344783
172.0,596.9435596796482,1027.825065142776,1245.347020035737,1377.466918560264,1466.838889935872,1531.744605470167,1581.32597652766
173.0,597.4505609424076,1028.420535889307,1245.986731145101,1378.133174012044,1467.522841720948,1532.441197521685,1582.032048861605
174.0,597.959757135011,1029.018206173022,1246.628641429234,1378.80162846288,1468.208992422674,1533.139988468702,1582.740320106024
175.0,598.4710639392475,1029.617989631768,1247.272664657497,1379.472195691431,1468.89725576792,1533.840891941918,1583.450703767774
176.0,598.9843999100711,1030.219803941576,1247.918718459538,1380.144793324073,1469.587549401329,1534.543825619801,1584.163117568974
177.0,599.4996887328109,1030.823570819513,1248.566724555091,1380.819343080738,1470.279795041784,1535.248711219224,1584.877483223956
178.0,600.016860858665,1031.429214529043,1249.216607210896,1381.495769228404,1470.973916954977,1535.955473003418,1585.593724992837
179.0,600.5358412209922,1032.036666466925,1249.868297756593,1382.174003091976,1471.669846492267,1536.664042372732,1586.311774339114
180.0,601.0565606156287,1032.645860731842,1250.521730381307,1382.853978866981,1472.367517813617,1537.374353421008,1587.031565271428
181.0,601.5789521604385,1033.256727898367,1251.17683562898,1383.535627095201,1473.066861472854,1538.086336724393,1587.753028394767
182.0,602.1029511806244,1033.869203780722,1251.833549315778,1384.218883592949,1473.767813285536,1538.799928096976,1588.476099521369
183.0,602.6285033806871,1034.483226323595,1252.491809388805,1384.903686307505,1474.470311198005,1539.515065483288,1589.200716593474
184.0,603.1555459663595,1035.098736725788,1253.151557003742,1385.589976391508,1475.174296379882,1540.231690084399,1589.926820852727
185.0,603.6840220477343,1035.715683776469,1253.812741004257,1386.277702692487,1475.879717657271,1540.949750686558,1590.654361033974
186.0,604.2138766432015,1036.33400959358,1254.475303490956,1386.966807309828,1476.586517136388,1541.66918940861,1591.383279272412
187.0,604.7450565403158,1036.953661574749,1255.139191862733,1387.657237642523,1477.294642215742,1542.389953648095,1592.113522964377
188.0,605.2775146945052,1037.574588918694,1255.804355319921,1388.348942891027,1478.004042095165,1543.111992603633,1592.845041306953
189.0,605.8112030268601,1038.196742502076,1256.470744741182,1389.041873934149,1478.714667652697,1543.835257151769,1593.577785174796
190.0,606.3460734069603,1038.820079761092,1257.138317512509,1389.735988154333,1479.426476290524,1544.559704731301,1594.311712053892
191.0,606.8820806927009,1039.444554466613,1257.807027474831,1390.431239397474,1480.139421826998,1545.285289109391,1595.046775645442
192.0,607.4191812373856,1040.070122996192,1258.476830980612,1391.127584014269,1480.853460622693,1546.011966664903,1595.782932351931
193.0,607.9573344111685,1040.696743693461,1259.147686374603,1391.824980349552,1481.568551022013,1546.739695741395,1596.520140515853
194.0,608.4965029182869,1041.324376309358,1259.819553409145,1392.523388155772,1482.28465277686,1547.468436089712,1597.258359886717
195.0,609.0366465110283,1041.952983906051,1260.492395116791,1393.222770463386,1483.001728929354,1548.198150773567,1597.99755355609
196.0,609.5777281449788,1042.582530623417,1261.166175677273,1393.923091454951,1483.719743646387,1548.928803930721,1598.737685624174
197.0,610.119712043085,1043.212979894691,1261.840858510332,1394.624314549259,1484.438660352059,1549.660358995102,1599.478719537609
198.0,610.6625637482754,1043.844297450835,1262.516409347832,1395.32640547824,1485.158444777953,1550.392781697607,1600.220621026429
199.0,611.2062533735498,1044.476450179621,1263.192795078679,1396.02933113089,1485.879063812617,1551.126038925927,1600.963356977242
200.0,611.7507476884663,1045.109406968445,1263.869984560261,1396.733060362469,1486.600486323125,1551.860099569021,1601.706896307249
201.0,612.296016239391,1045.743140830495,1264.547950842659,1397.437566225682,1487.322685347701,1552.59493663816,1602.451211992932
202.0,612.8420296270907,1046.377620964166,1265.226663111488,1398.142817905239,1488.045630076075,1553.33051933238,1603.196273245375
203.0,613.388759439228,1047.012819610549,1265.906093607861,1398.84878764226,1488.769292749364,1554.066819892759,1603.942052305621
204.0,613.9361808987834,1047.648710050748,1266.586215613038,1399.555448718019,1489.493646648789,1554.803811600386,1604.688522454603
205.0,614.4842682447264,1048.2852665481,1267.267003390651,1400.262775396173,1490.218666037898,1555.541468718572,1605.435657955346
206.0,615.032996059416,1048.922464290379,1267.948432128933,1400.970742864989,1490.944326104787,1556.279766435062,1606.183433995156
207.0,615.5823405397272,1049.560279332017,1268.630477882949,1401.679327179583,1491.670602904327,1557.018680804246,1606.931826627817
208.0,616.1322787674349,1050.198688536306,1269.313117516822,1402.38850520414,1492.397473300387,1557.75818868937,1607.680812715791
209.0,616.6827886593235,1050.837669517618,1269.996328645967,1403.098254554149,1493.124914908054,1558.498267704746,1608.430369872405
210.0,617.233848917297,1051.477200583614,1270.680089579313,1403.808553538636,1493.852906035861,1559.238896157963,1609.180476404052
211.0,617.7854389784872,1052.11726200813,1271.364380571939,1404.51938241135,1494.581426944915,1559.98005432379,1609.931112603089
212.0,618.3375389653636,1052.757833769623,1272.049181634679,1405.230721185429,1495.310457635615,1560.721722178992,1610.682258415861
213.0,618.8901296358437,1053.398895489428,1272.734472378037,1405.94254947061,1496.039977721979,1561.463879345474,1611.433893474456
214.0,619.4431924947254,1054.040427993413,1273.420233629861,1406.654848094885,1496.769968031219,1562.206506648992,1612.185998602765
215.0,619.9967113362037,1054.68241255393,1274.106446664769,1407.367598333034,1497.500409837228,1562.949585361772,1612.938555070883
216.0,620.5506675258447,1055.324830834438,1274.793093148788,1408.080781851271,1498.231284805209,1563.693097147127,1613.691544539709
217.0,621.1050441314278,1055.967664834121,1275.480155083988,1408.794380651876,1498.962574936305,1564.437024004081,1614.444949005552
218.0,621.6598246428441,1056.610896832506,1276.167614753123,1409.508377017832,1499.694262512233,1565.181348211987,1615.198750744735
219.0,622.2149929243305,1057.254509334091,1276.855454664262,1410.222753457468,1500.426330039912,1565.92605227514,1615.9529322582
220.0,622.7705331667053,1057.898485012957,1277.543657495433,1410.937492649092,1501.158760196097,1566.671118867408,1616.707476216108
221.0,623.326429839605,1058.542806657393,1278.23220603925,1411.652577385632,1501.89153577201,1567.416530776841,1617.462365402447
222.0,623.8826676437182,1059.187503166683,1278.921128710488,1412.368036047425,1502.624685338659,1568.162316927843,1618.217629196371
223.0,624.4392314630217,1059.832533394253,1279.610385149028,1413.083828330249,1503.358168282476,1568.908436133258,1618.973225672453
224.0,624.9961063170167,1060.477882756493,1280.299960442554,1413.799939298433,1504.091969797046,1569.654873826371,1619.729140572587
225.0,625.5532937830242,1061.123538758447,1280.989842096947,1414.516356457918,1504.826077387986,1570.401617512188,1620.485361400991
226.0,626.1107939517306,1061.769489262559,1281.680017975627,1415.233067672197,1505.560478918413,1571.148655053101,1621.241876019143
227.0,626.6685792871924,1062.415722458003,1282.370476268896,1415.950061131654,1506.295162578272,1571.895974638233,1621.998672615107
228.0,627.2266386831776,1063.062226830015,1283.061205463275,1416.667325322906,1507.030116853682,1572.643564752756,1622.75573967285
229.0,627.7849613542611,1063.708991129222,1283.752194310847,1417.384848998141,1507.765330496267,1573.391414147226,1623.513065941566
230.0,628.343536808709,1064.356004340974,1284.443431798599,1418.102621144464,1508.500792492494,1574.139511806916,1624.270640404994
231.0,628.9023548213612,1065.003255654671,1285.134907117755,1418.820630953233,1509.236492033014,1574.887846921139,1625.02845225074
232.0,629.4614054065141,1065.65074058372,1285.826615597141,1419.538873740145,1509.972424506072,1575.636415012703,1625.78649717483
233.0,630.0206787908048,1066.298461217522,1286.518559621405,1420.257351910844,1510.708592201212,1576.38521815587,1626.544776974297
234.0,630.5801653860939,1066.946397857711,1287.210719371272,1420.976045637463,1511.444975338138,1577.134236658507,1627.303272070591
235.0,631.1398557623476,1067.594541999573,1287.903086342702,1421.694946416011,1512.181565412596,1577.883462015865,1628.061973958329
236.0,631.6997564478883,1068.242885373378,1288.595652266757,1422.414045977608,1512.918354155399,1578.632885958173,1628.820874366999
237.0,632.2598531563376,1068.891419921893,1289.288409087118,1423.133336266005,1513.655333509938,1579.382500428151,1629.579965238459
238.0,632.8201353431472,1069.540137777886,1289.981348937604,1423.852809415095,1514.392495609696,1580.132297558512,1630.339238704438
239.0,633.3805956470238,1070.189031241636,1290.674464119682,1424.572457726431,1515.129832755763,1580.882269649473,1631.098687064039
240.0,633.9412268996448,1070.838092758442,1291.367747079985,1425.292273646745,1515.867337394346,1581.632409146265,1631.858302761239
241.0,634.5020221059432,1071.487314896131,1292.061190387831,1426.01224974546,1516.605002094285,1582.382708616637,1632.618078362388
242.0,635.0629744243917,1072.136690322563,1292.754786712732,1426.732378692211,1517.342819524564,1583.133160728363,1633.378006533715
243.0,635.6240771472887,1072.786225254107,1293.448542057881,1427.452666475015,1518.080795757002,1583.883771708661,1634.138093702465
244.0,636.185323681042,1073.435912255188,1294.142449334548,1428.173106029831,1518.81892359125,1584.634534104352,1634.898332089916
245.0,636.7467075264527,1074.085740306753,1294.836497378991,1428.893686182622,1519.557191910123,1585.385436903709,1635.658710820175
246.0,637.3082251248974,1074.73570394502,1295.530680727893,1429.614401470106,1520.295595250157,1586.136474642929,1636.419224429001
247.0,637.8698847282175,1075.385797858058,1296.224994069876,1430.335246580945,1521.0341282998,1586.88764201005,1637.179867603914
248.0,638.431670255475,1076.036016870148,1296.919432229868,1431.056216340114,1521.772785883772,1587.638933829318,1637.940635168552
249.0,638.9935768410649,1076.686355926146,1297.613990153476,1431.777305693274,1522.511562947442,1588.390345045554,1638.701522067031
250.0,639.5555997600709,1077.336810075856,1298.308662891356,1432.498509691144,1523.250454541193,1589.141870708515,1639.462523348309
251.0,640.1177344147268,1077.987374458389,1299.003445583581,1433.219823473868,1523.989455804791,1589.893505957261,1640.223634150541
252.0,640.6799763208776,1078.638044286528,1299.698333444019,1433.941242255389,1524.728561951755,1590.64524600452,1640.984849685442
253.0,641.2423210944424,1079.288815143352,1300.393321957542,1434.662761513591,1525.467768498548,1591.397086438325,1641.74616563322
254.0,641.8047644378757,1079.939693776695,1301.088418027694,1435.38438816311,1526.207082298682,1592.14903399873,1642.507588587742
