time,sds.I[1]&i_iss.T=2.0,sds.I[1]&i_iss.T=4.0,sds.I[1]&i_iss.T=6.0,sds.I[1]&i_iss.T=8.0,sds.I[1]&i_iss.T=10.0,sds.I[1]&i_iss.T=12.0
7055.0,6517.68163370254,6207.235745958104,5896.796021393196,5586.363786297654,5275.939317769731,4965.5226962259
7056.0,6518.4626211426,6208.016733381671,5897.577008807749,5587.144773709365,5276.720305179706,4966.303683637402
7057.0,6519.243607316974,6208.797719539552,5898.357994956617,5587.925759855392,5277.501291323997,4967.084669783218
7058.0,6520.024592225664,6209.578704431748,5899.138979839801,5588.706744735735,5278.282276202604,4967.86565466335
7059.0,6520.805575868667,6210.359688058259,5899.919963457301,5589.487728350394,5279.063259815527,4968.646638277796
7060.0,6521.586558245986,6211.140670419084,5900.700945809119,5590.268710699369,5279.844242162767,4969.427620626558
7061.0,6522.36753935762,6211.921651514224,5901.481926895251,5591.04969178266,5280.625223244322,4970.208601709634
7062.0,6523.148519203569,6212.702631343679,5902.2629067157,5591.830671600268,5281.406203060194,4970.989581527024
7063.0,6523.929497783832,6213.483609907448,5903.043885270464,5592.61165015219,5282.187181610379,4971.770560078731
7064.0,6524.71047509841,6214.264587205532,5903.824862559544,5593.392627438429,5282.968158894883,4972.551537364751
7065.0,6525.491451147303,6215.045563237931,5904.605838582941,5594.173603458985,5283.749134913703,4973.332513385088
7066.0,6526.272425387906,6215.82653746204,5905.38681279805,5594.954577671253,5284.530109124234,4974.113487597135
7067.0,6527.053397687224,6216.607509744863,5906.167785071872,5595.735549942235,5285.31108139348,4974.894459867895
7068.0,6527.834368650638,6217.388480691781,5906.948756009794,5596.516520877314,5286.092052326824,4975.675430802753
7069.0,6528.615338278149,6218.169450302798,5907.729725611815,5597.297490476493,5286.873021924268,4976.456400401708
7070.0,6529.396306569759,6218.950418577911,5908.510693877932,5598.07845873977,5287.653990185809,4977.237368664762
7071.0,6530.177273525464,6219.731385517123,5909.29166080815,5598.859425667146,5288.434957111449,4978.018335591912
7072.0,6530.958239145268,6220.512351120431,5910.072626402465,5599.64039125862,5289.215922701188,4978.799301183159
7073.0,6531.739203429169,6221.293315387836,5910.853590660879,5600.421355514193,5289.996886955024,4979.580265438504
7074.0,6532.520166377168,6222.074278319339,5911.634553583392,5601.202318433864,5290.77784987296,4980.361228357946
7075.0,6533.301127989263,6222.855239914938,5912.415515170003,5601.983280017635,5291.558811454995,4981.142189941487
7076.0,6534.082088265456,6223.636200174635,5913.196475420713,5602.764240265504,5292.339771701128,4981.923150189124
7077.0,6534.863047205747,6224.417159098429,5913.977434335521,5603.54519917747,5293.120730611358,4982.70410910086
7078.0,6535.644004810134,6225.19811668632,5914.758391914428,5604.326156753536,5293.901688185689,4983.485066676692
7079.0,6536.424961078619,6225.979072938308,5915.539348157434,5605.1071129937,5294.682644424117,4984.266022916622
7080.0,6537.205916011202,6226.760027854392,5916.320303064537,5605.888067897962,5295.463599326644,4985.046977820649
7081.0,6537.986869607881,6227.540981434576,5917.10125663574,5606.669021466324,5296.244552893269,4985.827931388774
7082.0,6538.767821868658,6228.321933678855,5917.88220887104,5607.449973698784,5297.025505123995,4986.608883620997
7083.0,6539.548772793532,6229.102884587232,5918.663159770441,5608.230924595342,5297.806456018817,4987.389834517317
7084.0,6540.329722382505,6229.883834159706,5919.444109333938,5609.011874155999,5298.587405577738,4988.170784077734
7085.0,6541.110670635573,6230.664782396276,5920.225057561535,5609.792822380755,5299.368353800758,4988.951732302249
7086.0,6541.891617552739,6231.445729296945,5921.00600445323,5610.573769269608,5300.149300687877,4989.732679190861
7087.0,6542.672563134003,6232.226674861709,5921.786950009025,5611.354714822561,5300.930246239093,4990.513624743571
7088.0,6543.453507379364,6233.007619090572,5922.567894228916,5612.135659039613,5301.711190454409,4991.294568960378
7089.0,6544.234450288823,6233.788561983532,5923.348837112907,5612.916601920761,5302.492133333823,4992.075511841283
7090.0,6545.015391862379,6234.569503540588,5924.129778660997,5613.69754346601,5303.273074877336,4992.856453386285
7091.0,6545.796332100032,6235.350443761742,5924.910718873184,5614.478483675357,5304.054015084947,4993.637393595384
7092.0,6546.577271001782,6236.131382646992,5925.69165774947,5615.259422548802,5304.834953956658,4994.418332468581
7093.0,6547.35820856763,6236.912320196341,5926.472595289855,5616.040360086346,5305.615891492465,4995.199270005876
7094.0,6548.139144797575,6237.693256409787,5927.253531494339,5616.821296287989,5306.396827692372,4995.980206207268
7095.0,6548.920079691617,6238.474191287329,5928.034466362921,5617.602231153729,5307.177762556379,4996.761141072758
7096.0,6549.701013249756,6239.255124828968,5928.815399895602,5618.383164683569,5307.958696084484,4997.542074602345
7097.0,6550.481945471994,6240.036057034705,5929.596332092381,5619.164096877507,5308.739628276685,4998.323006796028
7098.0,6551.262876358328,6240.816987904538,5930.377262953259,5619.945027735543,5309.520559132987,4999.103937653811
7099.0,6552.043805908759,6241.59791743847,5931.158192478235,5620.725957257679,5310.301488653387,4999.88486717569
7100.0,6552.824734123289,6242.378845636497,5931.93912066731,5621.506885443912,5311.082416837885,5000.665795361667
7101.0,6553.605661001915,6243.159772498623,5932.720047520483,5622.287812294244,5311.863343686482,5001.446722211741
7102.0,6554.386586544639,6243.940698024845,5933.500973037755,5623.068737808675,5312.644269199178,5002.227647725912
7103.0,6555.16751075146,6244.721622215165,5934.281897219125,5623.849661987204,5313.425193375972,5003.008571904182
7104.0,6555.948433622378,6245.502545069581,5935.062820064594,5624.630584829833,5314.206116216865,5003.789494746549
7105.0,6556.729355157394,6246.283466588096,5935.843741574162,5625.411506336559,5314.987037721856,5004.570416253013
7106.0,6557.510275356506,6247.064386770707,5936.624661747828,5626.192426507383,5315.767957890946,5005.351336423574
7107.0,6558.291194219717,6247.845305617414,5937.405580585592,5626.973345342307,5316.548876724134,5006.132255258234
7108.0,6559.072111747025,6248.62622312822,5938.186498087456,5627.754262841329,5317.329794221421,5006.91317275699
7109.0,6559.853027938429,6249.407139303122,5938.967414253417,5628.53517900445,5318.110710382807,5007.694088919844
7110.0,6560.633942793933,6250.188054142121,5939.748329083477,5629.316093831669,5318.89162520829,5008.475003746796
7111.0,6561.414856313532,6250.968967645218,5940.529242577636,5630.097007322987,5319.672538697873,5009.255917237844
7112.0,6562.195768497229,6251.749879812412,5941.310154735893,5630.877919478403,5320.453450851554,5010.036829392991
7113.0,6562.976679345024,6252.530790643703,5942.091065558249,5631.658830297918,5321.234361669335,5010.817740212235
7114.0,6563.757588856915,6253.31170013909,5942.871975044704,5632.439739781532,5322.015271151213,5011.598649695577
7115.0,6564.538497032904,6254.092608298576,5943.652883195256,5633.220647929243,5322.79617929719,5012.379557843015
7116.0,6565.31940387299,6254.873515122159,5944.433790009908,5634.001554741054,5323.577086107266,5013.160464654551
7117.0,6566.100309377174,6255.654420609838,5945.214695488658,5634.782460216963,5324.357991581439,5013.941370130186
7118.0,6566.881213545455,6256.435324761615,5945.995599631507,5635.56336435697,5325.138895719712,5014.722274269917
7119.0,6567.662116377833,6257.216227577488,5946.776502438454,5636.344267161076,5325.919798522084,5015.503177073745
7120.0,6568.44301787431,6257.997129057459,5947.557403909499,5637.125168629282,5326.700699988553,5016.284078541671
7121.0,6569.223918034882,6258.778029201527,5948.338304044644,5637.906068761585,5327.481600119121,5017.064978673696
7122.0,6570.004816859552,6259.558928009693,5949.119202843886,5638.686967557986,5328.262498913788,5017.845877469816
7123.0,6570.785714348321,6260.339825481956,5949.900100307228,5639.467865018487,5329.043396372555,5018.626774930035
7124.0,6571.566610501185,6261.120721618315,5950.680996434668,5640.248761143085,5329.824292495417,5019.40767105435
7125.0,6572.347505318147,6261.901616418771,5951.461891226206,5641.029655931783,5330.605187282381,5020.188565842765
7126.0,6573.128398799208,6262.682509883325,5952.242784681843,5641.81054938458,5331.386080733442,5020.969459295276
7127.0,6573.909290944364,6263.463402011977,5953.023676801578,5642.591441501473,5332.166972848601,5021.750351411883
7128.0,6574.690181753619,6264.244292804725,5953.804567585412,5643.372332282467,5332.94786362786,5022.53124219259
7129.0,6575.47107122697,6265.025182261569,5954.585457033345,5644.153221727559,5333.728753071216,5023.312131637394
7130.0,6576.25195936442,6265.806070382512,5955.366345145376,5644.934109836749,5334.509641178673,5024.093019746294
7131.0,6577.032846165966,6266.586957167551,5956.147231921505,5645.714996610037,5335.290527950226,5024.873906519292
7132.0,6577.813729549387,6267.367840534465,5956.928115279511,5646.4958799652,5336.071411303657,5025.654789874166
7133.0,6578.594611372957,6268.14872234153,5957.708997077666,5647.276761760515,5336.852293097236,5026.435671669188
7134.0,6579.375491793186,6268.929602745252,5958.489877472482,5648.057642152491,5337.633173487477,5027.216552060871
7135.0,6580.156370810077,6269.710481745634,5959.270756463959,5648.838521141127,5338.414052474378,5027.997431049213
7136.0,6580.937248423626,6270.491359342675,5960.051634052096,5649.619398726423,5339.19493005794,5028.778308634214
7137.0,6581.718124633835,6271.272235536377,5960.832510236895,5650.400274908382,5339.975806238163,5029.559184815877
7138.0,6582.498999440703,6272.053110326738,5961.613385018355,5651.181149687,5340.756681015047,5030.340059594198
7139.0,6583.279872844231,6272.833983713757,5962.394258396475,5651.96202306228,5341.537554388592,5031.120932969178
7140.0,6584.06074484442,6273.614855697438,5963.175130371256,5652.74289503422,5342.318426358798,5031.90180494082
7141.0,6584.841615441267,6274.395726277776,5963.956000942699,5653.523765602821,5343.099296925665,5032.682675509122
7142.0,6585.622484634774,6275.176595454775,5964.736870110801,5654.304634768084,5343.880166089192,5033.463544674081
7143.0,6586.403352424941,6275.957463228433,5965.517737875565,5655.085502530006,5344.661033849381,5034.244412435702
7144.0,6587.184218811767,6276.738329598751,5966.298604236989,5655.866368888591,5345.44190020623,5035.025278793982
7145.0,6587.965083795254,6277.519194565728,5967.079469195075,5656.647233843835,5346.22276515974,5035.806143748922
7146.0,6588.7459473754,6278.300058129364,5967.860332749821,5657.428097395741,5347.003628709912,5036.587007300523
7147.0,6589.526809552205,6279.08092028966,5968.641194901228,5658.208959544307,5347.784490856745,5037.367869448782
7148.0,6590.30767032567,6279.861781046616,5969.422055649296,5658.989820289535,5348.565351600238,5038.148730193701
7149.0,6591.088529695795,6280.64264040023,5970.202914994026,5659.770679631423,5349.346210940391,5038.929589535281
7150.0,6591.869387662579,6281.423498350505,5970.983772935416,5660.551537569972,5350.127068877206,5039.710447473521
7151.0,6592.650244226023,6282.204354897439,5971.764629473467,5661.332394105181,5350.907925410682,5040.491304008419
7152.0,6593.431099386128,6282.985210041033,5972.545484608178,5662.113249237053,5351.688780540818,5041.272159139978
7153.0,6594.211953142892,6283.766063781286,5973.326338339551,5662.894102965584,5352.469634267615,5042.053012868196
7154.0,6594.992805496315,6284.546916118198,5974.107190667583,5663.674955290777,5353.250486591073,5042.833865193074
7155.0,6595.773656446398,6285.32776705177,5974.888041592278,5664.45580621263,5354.031337511192,5043.614716114613
7156.0,6596.55450599314,6286.108616582001,5975.668891113633,5665.236655731144,5354.812187027972,5044.395565632811
7157.0,6597.335354136542,6286.889464708893,5976.449739231648,5666.017503846319,5355.593035141413,5045.176413747668
7158.0,6598.116200876604,6287.670311432443,5977.230585946325,5666.798350558155,5356.373881851515,5045.957260459186
7159.0,6598.897046213327,6288.451156752652,5978.011431257662,5667.579195866652,5357.154727158278,5046.738105767364
7160.0,6599.677890146708,6289.232000669522,5978.792275165661,5668.36003977181,5357.935571061701,5047.518949672201
7161.0,6600.458732676749,6290.01284318305,5979.57311767032,5669.140882273628,5358.716413561785,5048.299792173697
7162.0,6601.239573803449,6290.793684293239,5980.35395877164,5669.921723372107,5359.49725465853,5049.080633271854
7163.0,6602.020413526809,6291.574524000087,5981.13479846962,5670.702563067248,5360.278094351936,5049.861472966671
7164.0,6602.801251846829,6292.355362303593,5981.915636764263,5671.48340135905,5361.058932642003,5050.642311258147
7165.0,6603.582088763508,6293.13619920376,5982.696473655566,5672.264238247511,5361.839769528731,5051.423148146283
7166.0,6604.362924276847,6293.917034700587,5983.477309143529,5673.045073732634,5362.62060501212,5052.203983631079
7167.0,6605.143758386847,6294.697868794073,5984.258143228153,5673.825907814418,5363.40143909217,5052.984817712534
7168.0,6605.924591093505,6295.478701484218,5985.038975909438,5674.606740492863,5364.182271768881,5053.765650390651
7169.0,6606.705422396823,6296.259532771022,5985.819807187384,5675.387571767968,5364.963103042252,5054.546481665426
7170.0,6607.486252296801,6297.040362654486,5986.600637061991,5676.168401639734,5365.743932912284,5055.327311536861
7171.0,6608.267080793439,6297.82119113461,5987.381465533259,5676.949230108162,5366.524761378978,5056.108140004956
7172.0,6609.047907886736,6298.602018211393,5988.162292601189,5677.730057173249,5367.305588442332,5056.888967069711
7173.0,6609.828733576693,6299.382843884836,5988.943118265778,5678.510882834998,5368.086414102347,5057.669792731125
7174.0,6610.60955786331,6300.163668154938,5989.723942527028,5679.291707093408,5368.867238359023,5058.450616989199
7175.0,6611.390380746586,6300.944491021699,5990.50476538494,5680.072529948479,5369.64806121236,5059.231439843934
7176.0,6612.171202226522,6301.72531248512,5991.285586839511,5680.85335140021,5370.428882662357,5060.012261295327
7177.0,6612.952022303118,6302.506132545201,5992.066406890744,5681.634171448603,5371.209702709015,5060.793081343382
7178.0,6613.732840976372,6303.286951201941,5992.847225538638,5682.414990093656,5371.990521352334,5061.573899988095
7179.0,6614.513658246287,6304.06776845534,5993.628042783193,5683.195807335371,5372.771338592314,5062.354717229468
7180.0,6615.294474112862,6304.848584305399,5994.408858624408,5683.976623173745,5373.552154428956,5063.135533067501
7181.0,6616.075288576096,6305.629398752118,5995.189673062284,5684.75743760878,5374.332968862258,5063.916347502195
7182.0,6616.856101635991,6306.410211795496,5995.970486096821,5685.538250640478,5375.113781892221,5064.697160533548
7183.0,6617.636913292544,6307.191023435534,5996.751297728019,5686.319062268835,5375.894593518844,5065.477972161561
7184.0,6618.417723545757,6307.97183367223,5997.532107955878,5687.099872493854,5376.675403742129,5066.258782386232
7185.0,6619.19853239563,6308.752642505586,5998.312916780398,5687.880681315533,5377.456212562074,5067.039591207565
7186.0,6619.979339842163,6309.533449935602,5999.093724201579,5688.661488733874,5378.237019978682,5067.820398625558
7187.0,6620.760145885354,6310.314255962278,5999.87453021942,5689.442294748874,5379.017825991949,5068.601204640208
7188.0,6621.540950525206,6311.095060585612,6000.655334833922,5690.223099360536,5379.798630601877,5069.38200925152
7189.0,6622.321753761718,6311.875863805607,6001.436138045085,5691.003902568858,5380.579433808466,5070.162812459492
7190.0,6623.10255559489,6312.65666562226,6002.216939852909,5691.784704373843,5381.360235611716,5070.943614264123
7191.0,6623.88335602472,6313.437466035573,6002.997740257394,5692.565504775486,5382.141036011627,5071.724414665414
7192.0,6624.664155051211,6314.218265045547,6003.77853925854,5693.346303773792,5382.921835008198,5072.505213663365
7193.0,6625.444952674361,6314.999062652179,6004.559336856347,5694.127101368758,5383.702632601431,5073.286011257976
7194.0,6626.225748894171,6315.779858855471,6005.340133050814,5694.907897560386,5384.483428791325,5074.066807449245
7195.0,6627.00654371064,6316.560653655421,6006.120927841944,5695.688692348673,5385.264223577879,5074.847602237176
7196.0,6627.787337123769,6317.341447052032,6006.901721229733,5696.469485733622,5386.045016961094,5075.628395621766
7197.0,6628.568127934284,6318.122237846028,6007.682512014907,5697.250276515957,5386.825807741695,5076.409186403741
7198.0,6629.348915425822,6318.903025321047,6008.463299481105,5698.031063979314,5387.60659520332,5077.189973866739
7199.0,6630.129701421482,6319.683811300188,6009.244085451428,5698.811849946796,5388.387381169068,5077.97075983386
7200.0,6630.910485921264,6320.464595783451,6010.024869925874,5699.592634418402,5389.16816563894,5078.751544305103
7201.0,6631.691268925169,6321.245378770835,6010.805652904442,5700.373417394131,5389.948948612936,5079.53232728047
7202.0,6632.472050433195,6322.026160262342,6011.586434387135,5701.154198873983,5390.729730091054,5080.313108759957
7203.0,6633.252830445344,6322.806940257972,6012.367214373951,5701.934978857958,5391.510510073297,5081.093888743568
7204.0,6634.033608961616,6323.587718757723,6013.147992864891,5702.715757346058,5392.291288559662,5081.874667231302
7205.0,6634.814385982008,6324.368495761598,6013.928769859954,5703.496534338281,5393.072065550152,5082.655444223157
7206.0,6635.595161506524,6325.149271269594,6014.709545359141,5704.277309834628,5393.852841044764,5083.436219719135
7207.0,6636.375935535162,6325.930045281712,6015.490319362451,5705.058083835097,5394.633615043502,5084.216993719236
7208.0,6637.156708067923,6326.710817797951,6016.271091869885,5705.83885633969,5395.414387546361,5084.997766223459
7209.0,6637.937479104806,6327.491588818313,6017.051862881443,5706.619627348407,5396.195158553344,5085.778537231804
7210.0,6638.718248645811,6328.272358342798,6017.832632397122,5707.400396861248,5396.975928064452,5086.559306744271
7211.0,6639.499016690939,6329.053126371404,6018.613400416926,5708.18116487821,5397.756696079682,5087.340074760862
7212.0,6640.279783240188,6329.833892904132,6019.394166940853,5708.961931399298,5398.537462599035,5088.120841281575
7213.0,6641.060548293561,6330.614657940982,6020.174931968905,5709.742696424509,5399.318227622512,5088.901606306411
7214.0,6641.841311851055,6331.395421481957,6020.955695501078,5710.523459953843,5400.098991150114,5089.682369835367
7215.0,6642.622073912672,6332.176183527052,6021.736457537377,5711.304221987301,5400.879753181838,5090.463131868448
7216.0,6643.402834478411,6332.956944076268,6022.517218077799,5712.084982524882,5401.660513717686,5091.243892405651
7217.0,6644.183593548273,6333.737703129607,6023.297977122344,5712.865741566587,5402.441272757657,5092.024651446975
7218.0,6644.964351122257,6334.518460687069,6024.078734671012,5713.646499112415,5403.222030301753,5092.805408992423
7219.0,6645.745107200361,6335.299216748652,6024.859490723803,5714.427255162366,5404.002786349971,5093.586165041993
7220.0,6646.52586178259,6336.079971314358,6025.640245280719,5715.208009716441,5404.783540902312,5094.366919595685
7221.0,6647.306614868941,6336.860724384185,6026.420998341758,5715.988762774639,5405.564293958778,5095.147672653499
7222.0,6648.087366459414,6337.641475958136,6027.20174990692,5716.769514336962,5406.345045519367,5095.928424215437
7223.0,6648.868116554009,6338.422226036208,6027.982499976205,5717.550264403408,5407.125795584079,5096.709174281496
7224.0,6649.648865152727,6339.202974618403,6028.763248549615,5718.331012973977,5407.906544152915,5097.489922851679
7225.0,6650.429612255567,6339.983721704719,6029.543995627148,5719.111760048669,5408.687291225875,5098.270669925983
7226.0,6651.210357862529,6340.764467295156,6030.324741208803,5719.892505627485,5409.468036802958,5099.05141550441
7227.0,6651.991101973614,6341.545211389717,6031.105485294584,5720.673249710425,5410.248780884163,5099.83215958696
7228.0,6652.77184458882,6342.3259539884,6031.886227884486,5721.453992297487,5411.029523469494,5100.612902173632
7229.0,6653.55258570815,6343.106695091205,6032.666968978513,5722.234733388674,5411.810264558947,5101.393643264426
7230.0,6654.333325331601,6343.887434698132,6033.447708576663,5723.015472983983,5412.591004152523,5102.174382859343
7231.0,6655.114063459176,6344.668172809181,6034.228446678936,5723.796211083417,5413.371742250223,5102.955120958382
7232.0,6655.89480009087,6345.448909424353,6035.009183285333,5724.576947686974,5414.152478852048,5103.735857561544
7233.0,6656.675535226689,6346.229644543646,6035.789918395853,5725.357682794654,5414.933213957996,5104.516592668828
7234.0,6657.45626886663,6347.010378167061,6036.570652010499,5726.138416406458,5415.713947568066,5105.297326280235
7235.0,6658.237001010693,6347.791110294599,6037.351384129265,5726.919148522386,5416.494679682261,5106.078058395764
7236.0,6659.017731658878,6348.571840926259,6038.132114752157,5727.699879142436,5417.275410300578,5106.858789015416
7237.0,6659.798460811186,6349.35257006204,6038.91284387917,5728.480608266611,5418.05613942302,5107.639518139189
7238.0,6660.579188467616,6350.133297701945,6039.693571510308,5729.261335894907,5418.836867049584,5108.420245767086
7239.0,6661.359914628169,6350.91402384597,6040.474297645569,5730.042062027329,5419.617593180273,5109.200971899105
7240.0,6662.140639292843,6351.694748494119,6041.255022284955,5730.822786663874,5420.398317815085,5109.981696535246
7241.0,6662.92136246164,6352.47547164639,6042.035745428462,5731.603509804542,5421.17904095402,5110.76241967551
7242.0,6663.702084134559,6353.256193302783,6042.816467076094,5732.384231449333,5421.959762597079,5111.543141319896
7243.0,6664.482804311601,6354.036913463297,6043.59718722785,5733.164951598249,5422.740482744261,5112.323861468405
7244.0,6665.263522992765,6354.817632127934,6044.377905883728,5733.945670251288,5423.521201395567,5113.104580121036
7245.0,6666.044240178051,6355.598349296693,6045.158623043731,5734.72638740845,5424.301918550996,5113.88529727779
7246.0,6666.824955867459,6356.379064969574,6045.939338707856,5735.507103069735,5425.082634210549,5114.666012938666
7247.0,6667.60567006099,6357.159779146577,6046.720052876106,5736.287817235144,5425.863348374226,5115.446727103664
7248.0,6668.386382758643,6357.940491827702,6047.500765548478,5737.068529904677,5426.644061042025,5116.227439772784
7249.0,6669.167093960418,6358.72120301295,6048.281476724974,5737.849241078334,5427.424772213948,5117.008150946028
7250.0,6669.947803666316,6359.501912702321,6049.062186405593,5738.629950756113,5428.205481889996,5117.788860623394
7251.0,6670.728511876337,6360.282620895812,6049.842894590337,5739.410658938015,5428.986190070166,5118.569568804883
7252.0,6671.509218590479,6361.063327593426,6050.623601279203,5740.191365624042,5429.76689675446,5119.350275490492
7253.0,6672.289923808744,6361.844032795162,6051.404306472193,5740.972070814192,5430.547601942877,5120.130980680226
7254.0,6673.07062753113,6362.62473650102,6052.185010169307,5741.752774508466,5431.328305635418,5120.911684374081
7255.0,6673.85132975764,6363.405438711001,6052.965712370543,5742.533476706863,5432.109007832082,5121.69238657206
7256.0,6674.632030488272,6364.186139425103,6053.746413075904,5743.314177409383,5432.88970853287,5122.47308727416
7257.0,6675.412729723025,6364.966838643328,6054.527112285387,5744.094876616027,5433.670407737782,5123.253786480383
7258.0,6676.193427461902,6365.747536365674,6055.307809998995,5744.875574326795,5434.451105446817,5124.034484190729
7259.0,6676.9741237049,6366.528232592144,6056.088506216725,5745.656270541685,5435.231801659975,5124.815180405197
7260.0,6677.754818452021,6367.308927322735,6056.86920093858,5746.436965260699,5436.012496377257,5125.595875123786
7261.0,6678.535511703264,6368.089620557448,6057.649894164559,5747.217658483837,5436.793189598662,5126.376568346499
7262.0,6679.316203458629,6368.870312296283,6058.430585894659,5747.998350211099,5437.573881324191,5127.157260073334
7263.0,6680.096891063315,6369.650999884438,6059.211273474079,5748.77903778768,5438.354568899039,5127.93794764949
7264.0,6680.877576643213,6370.431685447806,6059.991959028715,5749.559723339475,5439.135254449101,5128.718633200857
7265.0,6681.658260633937,6371.212369422,6060.772642994179,5750.340407302098,5439.915938409992,5129.499317163052
7266.0,6682.43894303549,6371.993051807021,6061.55332537047,5751.12108967555,5440.696620781711,5130.279999536074
7267.0,6683.219623847868,6372.77373260287,6062.334006157589,5751.90177045983,5441.47730156426,5131.060680319924
7268.0,6684.000303071075,6373.554411809545,6063.114685355537,5752.682449654938,5442.257980757635,5131.8413595146
7269.0,6684.780980705109,6374.335089427048,6063.895362964314,5753.463127260875,5443.038658361839,5132.622037120105
7270.0,6685.561656749969,6375.115765455377,6064.676038983918,5754.243803277639,5443.819334376872,5133.402713136436
7271.0,6686.342331205657,6375.896439894535,6065.456713414352,5755.024477705233,5444.600008802732,5134.183387563596
7272.0,6687.123004072172,6376.677112744518,6066.237386255613,5755.805150543654,5445.380681639422,5134.964060401581
7273.0,6687.903675349515,6377.457784005328,6067.018057507703,5756.585821792904,5446.161352886939,5135.744731650396
7274.0,6688.684345037684,6378.238453676965,6067.798727170621,5757.366491452982,5446.942022545285,5136.525401310036
7275.0,6689.46501313668,6379.01912175943,6068.579395244366,5758.147159523889,5447.722690614459,5137.306069380505
7276.0,6690.245679646504,6379.799788252722,6069.360061728941,5758.927826005624,5448.503357094462,5138.0867358618
7277.0,6691.026344567155,6380.580453156841,6070.140726624345,5759.708490898187,5449.284021985292,5138.867400753923
7278.0,6691.807007898633,6381.361116471786,6070.921389930576,5760.489154201578,5450.064685286951,5139.648064056872
7279.0,6692.587669640939,6382.141778197559,6071.702051647635,5761.269815915798,5450.845346999439,5140.42872577065
7280.0,6693.368329794071,6382.922438334158,6072.482711775523,5762.050476040846,5451.626007122754,5141.209385895255
7281.0,6694.148988358031,6383.703096881585,6073.263370314239,5762.831134576722,5452.406665656899,5141.990044430687
7282.0,6694.929645332817,6384.483753839838,6074.044027263783,5763.611791523427,5453.187322601872,5142.770701376946
7283.0,6695.710300718431,6385.264409208919,6074.824682624157,5764.39244688096,5453.967977957673,5143.551356734033
7284.0,6696.490954514873,6386.045062988826,6075.605336395357,5765.173100649322,5454.748631724302,5144.332010501947
7285.0,6697.271606722142,6386.825715179561,6076.385988577387,5765.953752828511,5455.529283901759,5145.112662680688
7286.0,6698.052257340236,6387.606365781123,6077.166639170245,5766.734403418529,5456.309934490045,5145.893313270257
7287.0,6698.832906369159,6388.387014793511,6077.947288173931,5767.515052419376,5457.090583489159,5146.673962270653
7288.0,6699.613553808909,6389.167662216727,6078.727935588445,5768.29569983105,5457.871230899103,5147.454609681876
7289.0,6700.394199659487,6389.94830805077,6079.508581413788,5769.076345653553,5458.651876719872,5148.235255503927
7290.0,6701.17484392089,6390.72895229564,6080.289225649959,5769.856989886885,5459.432520951472,5149.015899736804
7291.0,6701.955486593122,6391.509594951337,6081.069868296959,5770.637632531044,5460.2131635939,5149.79654238051
7292.0,6702.736127676181,6392.29023601786,6081.850509354786,5771.418273586032,5460.993804647155,5150.577183435043
7293.0,6703.516767170066,6393.07087549521,6082.631148823441,5772.198913051849,5461.77444411124,5151.357822900402
7294.0,6704.297405074779,6393.851513383389,6083.411786702926,5772.979550928493,5462.555081986153,5152.138460776589
7295.0,6705.078041390319,6394.632149682394,6084.192422993238,5773.760187215966,5463.335718271894,5152.919097063605
7296.0,6705.858676116687,6395.412784392224,6084.973057694379,5774.540821914266,5464.116352968463,5153.699731761447
7297.0,6706.639309253881,6396.193417512884,6085.753690806348,5775.321455023396,5464.896986075861,5154.480364870115
7298.0,6707.419940801903,6396.974049044369,6086.534322329147,5776.102086543354,5465.677617594087,5155.260996389612
7299.0,6708.200570760752,6397.754678986683,6087.314952262772,5776.88271647414,5466.458247523141,5156.041626319935
7300.0,6708.981199130429,6398.535307339823,6088.095580607226,5777.663344815754,5467.238875863023,5156.822254661087
7301.0,6709.76182591093,6399.315934103788,6088.876207362508,5778.443971568197,5468.019502613734,5157.602881413065
7302.0,6710.542451102261,6400.096559278582,6089.65683252862,5779.224596731468,5468.800127775274,5158.383506575871
7303.0,6711.323074704419,6400.877182864204,6090.437456105558,5780.005220305567,5469.580751347641,5159.164130149504
7304.0,6712.103696717404,6401.657804860652,6091.218078093326,5780.785842290496,5470.361373330838,5159.944752133964
7305.0,6712.884317141215,6402.438425267927,6091.998698491921,5781.566462686252,5471.141993724861,5160.725372529251
7306.0,6713.664935975855,6403.219044086028,6092.779317301346,5782.347081492836,5471.922612529715,5161.505991335367
7307.0,6714.445553221321,6403.999661314957,6093.559934521599,5783.127698710249,5472.703229745395,5162.286608552308
7308.0,6715.226168877615,6404.780276954712,6094.340550152679,5783.908314338491,5473.483845371904,5163.067224180078
7309.0,6716.006782944735,6405.560891005296,6095.121164194587,5784.68892837756,5474.264459409243,5163.847838218675
7310.0,6716.787395422683,6406.341503466706,6095.901776647324,5785.469540827457,5475.045071857408,5164.6284506681
7311.0,6717.568006311459,6407.122114338942,6096.682387510891,5786.250151688183,5475.825682716402,5165.409061528351
7312.0,6718.34861561106,6407.902723622006,6097.462996785284,5787.030760959738,5476.606291986225,5166.18967079943
7313.0,6719.12922332149,6408.683331315898,6098.243604470506,5787.81136864212,5477.386899666876,5166.970278481336
7314.0,6719.909829442746,6409.463937420615,6099.024210566557,5788.591974735332,5478.167505758355,5167.75088457407
7315.0,6720.69043397483,6410.244541936159,6099.804815073437,5789.372579239371,5478.948110260663,5168.53148907763
7316.0,6721.47103691774,6411.025144862532,6100.585417991143,5790.153182154238,5479.728713173799,5169.312091992019
