plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.09972,0.47764,7.41798,1.1917,3132.0,91.0,1957.870440412408
0.09973,0.91561,11.98118,1.13953,3755.0,99.0,1288.536710959126
0.09977,0.19926,9.32972,1.08949,8392.0,113.0,2727.541683886871
0.10054,0.19543,9.29528,1.08863,8467.0,113.0,2717.90058812194
0.10058,0.56795,10.26882,1.22609,2658.0,88.0,2013.9566712946316
0.1006,0.28295,10.54298,1.05732,,129.0,2735.0010516850866
0.10077,0.84097,6.2146,1.17276,3021.0,94.0,1308.293000875237
0.10095,0.82614,7.4104,1.1163,4684.0,104.0,1396.133043221319
0.10112,0.46373,9.35548,1.19639,3166.0,91.0,2152.9821444558793
0.10114,0.70006,11.89382,1.13485,4411.0,101.0,1848.767406636251
0.10117,0.18535,9.14222,1.05894,,128.0,2724.3170666611923
0.10195,0.18152,9.10778,1.05981,,128.0,2713.442854922778
0.10199,0.7835,10.39382,1.2214,2457.0,88.0,1537.062532764648
0.102,0.29686,8.60548,1.05264,,133.0,2443.9996625329004
0.10217,0.90958,5.9104,1.17255,2935.0,94.0,1185.581099770644
0.10236,0.92441,4.7146,1.22901,2161.0,87.0,1121.590590206346
0.10253,0.44983,11.29298,1.20107,3201.0,91.0,2351.466094899638
0.10255,0.48452,11.76882,1.13016,5075.0,102.0,2348.563235140777
0.10258,0.17145,8.95472,1.10738,6741.0,107.0,2669.129634788249
0.10336,0.16762,8.92028,1.10824,6665.0,107.0,2658.5593330551455
0.10339,0.98095,10.51882,1.21672,2248.0,88.0,1056.613414052476
0.10341,0.31077,6.66798,1.05205,,133.0,2167.502932160997
0.10358,0.68012,10.0354,1.08213,7515.0,115.0,1803.462486759792
0.10377,0.69495,8.8396,1.07432,8249.0,118.0,1711.888688964068
0.10394,0.43592,10.76952,1.20576,3102.0,90.0,2311.1719851614143
0.10395,0.26897,11.64382,1.12547,5768.0,103.0,2810.6658414581407
0.10399,0.15754,8.76722,1.15582,4435.0,97.0,2620.1798900550843
0.10476,0.15371,8.73278,1.15668,4400.0,97.0,2609.954136706455
0.1048,0.76541,10.64382,1.21203,2588.0,89.0,1576.848124576094
0.10481,0.32467,4.73048,1.05674,,129.0,1904.079535675184
0.10498,0.45067,9.8396,1.23682,2610.0,86.0,2167.3482099407192
0.10517,0.4655,11.0354,1.18037,3529.0,93.0,2269.1852161398824
0.10534,0.42202,8.83202,1.21045,2930.0,89.0,2128.583560319323
0.10536,0.14658,11.51882,1.12078,6274.0,105.0,3041.161244772838
0.10539,0.14363,8.57972,1.20426,3297.0,90.0,2574.8226718214823
0.10617,0.1398,8.54528,1.20512,3276.0,90.0,2564.620418746344
0.1062,0.54986,10.76882,1.20734,2919.0,90.0,2044.6533833050285
0.10622,0.33858,5.20702,1.06143,,126.0,1930.429644717974
0.10639,0.22122,5.7146,1.10849,5979.0,107.0,2095.6020571868785
0.10658,0.23605,6.9104,1.16495,3861.0,95.0,2204.3964123450264
0.10675,0.40811,6.89452,1.21514,2764.0,88.0,1941.476108309541
0.10676,0.36213,11.39382,1.1161,5959.0,105.0,2538.6573613195
0.1068,0.12973,8.39222,1.24731,2680.0,85.0,2533.557089885165
0.10758,0.1259,8.35778,1.24644,2685.0,85.0,2524.1258984272185
0.10761,0.33431,10.89382,1.20265,3256.0,91.0,2490.4691153713616
0.10763,0.35248,7.14452,1.06611,,123.0,2113.46727488362
0.1078,0.20823,6.4104,1.1462,4369.0,98.0,2171.464506940985
0.10798,0.19341,5.2146,1.08974,7354.0,113.0,2056.3391270167585
0.10815,0.3942,4.95702,1.21982,2604.0,88.0,1750.440878110704
0.10817,0.57767,11.26882,1.11141,5639.0,106.0,2047.9058171385159
0.10821,0.11582,8.20472,1.19887,3361.0,91.0,2526.9649963500433
0.10898,0.11199,8.17028,1.19801,3370.0,91.0,2517.8129715737573
0.10902,0.11877,11.01882,1.19797,3606.0,91.0,2924.285015386788
0.10903,0.36639,9.08202,1.0708,9949.0,120.0,2282.538771041248
0.1092,0.43769,10.5354,1.19912,3154.0,91.0,2227.4621061280086
0.10939,0.42286,9.3396,1.24443,2503.0,86.0,2123.1251485151206
0.10956,0.3803,4.98048,1.22451,2550.0,87.0,1756.828331867174
0.10958,0.79322,11.14382,1.10672,5297.0,107.0,1557.025664930272
0.10961,0.10192,8.01722,1.15043,4523.0,98.0,2522.887704826441
0.11039,0.10192,7.98278,1.14957,4537.0,98.0,2508.066692495654
0.11042,0.29678,11.14382,1.19328,3463.0,92.0,2561.179651574662
0.11044,0.3803,11.01952,1.07549,9466.0,118.0,2437.979003297307
0.11061,0.66714,9.3396,1.05557,,128.0,1763.821051440496
0.1108,0.65231,10.5354,1.10088,5990.0,108.0,1829.039401382475
0.11097,0.36639,6.91798,1.2292,2597.0,87.0,1961.331854622896
0.11098,0.97123,11.01882,1.10203,5013.0,107.0,1127.915907684799
0.11102,0.11199,7.82972,1.10199,6889.0,109.0,2487.4658275387837
0.11179,0.11582,7.79528,1.10113,6925.0,109.0,2468.012570941457
0.11183,0.51233,11.26882,1.18859,3261.0,92.0,2116.334970212463
0.11185,0.3942,11.04298,1.08018,8738.0,116.0,2392.567624651033
0.11202,0.89659,5.2146,1.21026,2374.0,89.0,1162.062456457258
0.1122,0.88177,6.4104,1.1538,3332.0,96.0,1229.198185367653
0.11237,0.35248,8.85548,1.23389,2643.0,87.0,2169.04714496125
0.11239,0.75569,10.89382,1.09735,5934.0,109.0,1622.6370418155
0.11242,0.1259,7.64222,1.05356,,132.0,2455.77268077085
0.1132,0.12973,7.60778,1.05269,,133.0,2437.2502900164613
0.11324,0.72787,11.39382,1.1839,3042.0,92.0,1657.023911949209
0.11325,0.40811,9.10548,1.08486,7838.0,114.0,2162.643961929604
0.11342,0.85395,6.9104,1.13505,3874.0,100.0,1290.480204138137
0.11361,0.86878,5.7146,1.19151,2645.0,91.0,1215.918584732882
0.11378,0.33858,10.79298,1.23857,2688.0,87.0,2379.3185381089006
0.1138,0.54014,10.76882,1.09266,6895.0,111.0,2051.3412110895188
0.11383,0.1398,7.45472,1.09488,7286.0,111.0,2366.8057176051525
0.11461,0.14363,7.42028,1.09574,7181.0,110.0,2347.9593462216185
0.11464,0.94342,11.51882,1.17922,2790.0,93.0,1159.261252199774
0.11466,0.42202,7.16798,1.08955,7068.0,112.0,1946.950054198493
0.11483,0.6245,11.0354,1.11963,5020.0,104.0,1876.780965716646
0.11502,0.63933,9.8396,1.06318,,123.0,1811.171170752907
0.11519,0.32467,11.26952,1.24326,2662.0,86.0,2437.774527099775
0.1152,0.32459,10.64382,1.08797,7945.0,113.0,2443.232933339778
0.11524,0.15371,7.26722,1.14332,4542.0,99.0,2282.266464088206
0.11601,0.15754,7.23278,1.14418,4496.0,99.0,2264.434933608296
0.11605,0.82103,11.64382,1.17453,3065.0,93.0,1449.532933127711
0.11606,0.43592,5.23048,1.09424,6404.0,110.0,1745.14948178274
0.11623,0.39505,8.8396,1.22568,2684.0,87.0,2065.633834845933
0.11642,0.40988,10.0354,1.21787,2828.0,88.0,2152.7930190631528
0.11659,0.31077,9.33202,1.24795,2519.0,85.0,2239.8191887078087
0.11661,0.10905,10.51882,1.08328,9119.0,115.0,2808.1700601826587
0.11664,0.16762,7.07972,1.19176,3280.0,91.0,2204.1882816297402
0.11742,0.17145,7.04528,1.19262,3253.0,91.0,2187.0959311319507
0.11745,0.60548,11.76882,1.16984,3486.0,95.0,1916.972917845779
0.11747,0.44983,4.70702,1.09893,5974.0,109.0,1676.283650359524
0.11764,0.16559,4.7146,1.07099,9386.0,120.0,1956.064825673006
0.11783,0.18042,5.9104,1.12745,4938.0,102.0,2058.9924219657105
0.118,0.29686,7.39452,1.24736,2434.0,85.0,2039.8164813111575
0.11801,0.3065,10.39382,1.0786,8990.0,116.0,2423.583311327089
0.11805,0.18152,6.89222,1.24019,2557.0,86.0,2130.958878140683
0.11883,0.18535,6.85778,1.24106,2539.0,86.0,2114.644400475073
0.11886,0.38994,11.89382,1.16515,3919.0,96.0,2358.3260075222242
0.11888,0.46373,6.64452,1.10361,5824.0,108.0,1811.749166494958
0.11905,0.26386,7.4104,1.1837,3355.0,92.0,2100.829856132389
0.11923,0.24903,6.2146,1.12724,4882.0,102.0,2008.7338064839973
0.1194,0.28295,5.45702,1.24268,2388.0,86.0,1838.030607369021
0.11942,0.52205,10.26882,1.07391,8800.0,118.0,2015.63164019897
0.11946,0.19543,6.70472,1.21137,2895.0,89.0,2089.4157163669843
0.12023,0.19926,6.67028,1.21051,2898.0,89.0,2074.5447680846582
0.12027,0.17439,11.98118,1.16047,4370.0,97.0,2781.7120515490897
0.12028,0.47764,8.58202,1.1083,5676.0,106.0,1935.679479735091
0.12045,0.49331,11.5354,1.16162,3817.0,96.0,2108.162772809277
0.12064,0.47848,10.3396,1.21807,2747.0,88.0,2019.0798936602675
0.12081,0.26905,4.48048,1.23799,2388.0,86.0,1738.060723449727
0.12083,0.73759,10.14382,1.06922,8593.0,120.0,1607.812750631593
0.12086,0.20933,6.51722,1.16293,3782.0,95.0,2059.3312182262525
0.12164,0.21317,6.48278,1.16207,3791.0,96.0,2045.0819332625197
0.12167,0.24116,11.85618,1.15578,4378.0,97.0,2619.5216165380625
0.12169,0.49155,10.51952,1.11299,5529.0,105.0,2048.318517051786
0.12186,0.72277,8.3396,1.09307,6106.0,110.0,1542.112985168154
0.12205,0.70794,9.5354,1.06338,9566.0,123.0,1635.276921832368
0.12222,0.25514,6.41798,1.2333,2543.0,86.0,1956.744904328186
0.12223,0.95314,10.01882,1.06453,8316.0,121.0,1174.53000813763
0.12227,0.22324,6.32972,1.11449,5499.0,105.0,2034.4552237242692
0.12304,0.22707,6.29528,1.11363,5527.0,105.0,2021.0084479905427
0.12308,0.4567,11.73118,1.15109,4150.0,98.0,2176.284182510335
0.1231,0.50545,11.54298,1.11768,5320.0,104.0,2083.980702276188
0.12327,0.95222,4.2146,1.24776,1951.0,85.0,1048.196605075306
0.12345,0.93739,5.4104,1.1913,2568.0,91.0,1099.393114850668
0.12362,0.24123,8.35548,1.22861,2706.0,87.0,2178.071605992875
0.12364,0.81131,9.89382,1.05985,9740.0,124.0,1457.1010750896
0.12367,0.23715,6.14222,1.06606,,122.0,2017.0751980894433
0.12445,0.24098,6.10778,1.06519,,123.0,2004.3068625306412
0.12449,0.67225,11.60618,1.1464,3915.0,98.0,1736.984172079156
0.1245,0.51936,9.60548,1.12236,4927.0,103.0,1909.01344658141
0.12467,0.79833,7.9104,1.09755,5595.0,109.0,1396.452157050999
0.12486,0.81316,6.7146,1.15401,3381.0,96.0,1311.81624820865
0.12503,0.22733,10.29298,1.22393,2877.0,88.0,2401.494070621862
0.12505,0.59577,9.76882,1.05516,,128.0,1830.180631740918
0.12508,0.25105,5.95472,1.08238,7801.0,115.0,1961.447329320312
0.12586,0.25488,5.92028,1.08324,7682.0,114.0,1948.138098611509
0.12589,0.8878,11.48118,1.14172,3655.0,98.0,1283.676621800235
0.12591,0.53327,7.66798,1.12705,4577.0,102.0,1745.575875573584
0.12608,0.56887,11.9646,1.15713,3796.0,97.0,1946.154838855676
0.12627,0.5837,10.8396,1.10068,6025.0,108.0,1877.581788633805
0.12644,0.21342,11.76952,1.21924,3030.0,89.0,2575.3319989499105
0.12645,0.38022,9.64382,1.05047,,132.0,2165.4803108269707
0.12649,0.26496,5.76722,1.13082,4610.0,101.0,1891.398182447181
0.12726,0.26879,5.73278,1.13168,4564.0,101.0,1878.836326612621
0.1273,0.87666,11.35618,1.13703,3804.0,99.0,1304.68871274566
0.12731,0.54717,5.73048,1.13174,4265.0,101.0,1593.485313070848
0.12748,0.33942,7.8396,1.18818,3179.0,92.0,1977.7044257292791
0.12767,0.35425,9.0354,1.24463,2454.0,85.0,2043.9293389021263
0.12784,0.19952,9.83202,1.21455,2989.0,89.0,2368.3762662882364
0.12786,0.16467,9.51882,1.05422,,130.0,2468.6114696837244
0.12789,0.27887,5.57972,1.17926,3254.0,93.0,1827.693931226605
0.12867,0.2827,5.54528,1.18012,3229.0,93.0,1815.683618261175
0.1287,0.66111,11.23118,1.13234,4339.0,101.0,1724.953945756683
0.12872,0.56108,4.20702,1.13643,4007.0,100.0,1477.618100336399
0.12889,0.10997,4.2854,1.06651,9905.0,122.0,1881.286759983192
0.12908,0.1248,4.9104,1.08995,7047.0,112.0,1930.035281165086
0.12925,0.18561,7.89452,1.20986,2944.0,89.0,2158.034535815075
0.12926,0.25088,9.39382,1.0589,,126.0,2308.505049663524
0.1293,0.29277,5.39222,1.22769,2507.0,87.0,1768.545894798655
0.13008,0.2966,5.35778,1.22856,2491.0,87.0,1757.104652548326
0.13011,0.44556,11.10618,1.12765,4883.0,102.0,2099.8794300558766
0.13013,0.57498,6.14452,1.14111,3940.0,99.0,1573.065744232028
0.1303,0.31948,8.4104,1.2212,2711.0,88.0,2023.6666525208036
0.13048,0.30466,7.2146,1.16474,3636.0,95.0,1951.065966016271
0.13065,0.1717,5.95702,1.20518,2895.0,90.0,1945.045607249285
0.13067,0.46642,9.26882,1.06359,,123.0,1961.993439696438
0.13071,0.30668,5.20472,1.22387,2531.0,87.0,1731.666764661188
0.13148,0.31051,5.17028,1.22301,2535.0,87.0,1721.424259888968
0.13152,0.23002,10.98118,1.12297,5452.0,103.0,2446.375610932068
0.13153,0.58889,8.08202,1.1458,3870.0,98.0,1658.837022462121
0.1317,0.54894,11.4646,1.12412,4851.0,102.0,1930.654297227276
0.13189,0.53411,11.3396,1.18057,3264.0,93.0,1922.023886870119
0.13206,0.1578,4.01952,1.20049,2843.0,90.0,1729.552342401927
0.13208,0.68197,9.14382,1.06828,8706.0,120.0,1615.841779886674
0.13211,0.32058,5.01722,1.17543,3246.0,93.0,1714.386771125124
0.13289,0.32442,4.98278,1.17457,3255.0,93.0,1704.606863976145
0.13292,0.18553,10.85618,1.11828,5740.0,104.0,2494.0661304492965
0.13294,0.6028,10.01952,1.15049,3798.0,97.0,1735.130878946139
0.13311,0.77839,7.3396,1.13057,4065.0,101.0,1369.748180054882
0.1333,0.76356,8.5354,1.07412,7639.0,117.0,1459.270363069747
0.13347,0.14389,5.91798,1.1958,3043.0,91.0,1952.671847417349
0.13348,0.89752,9.01882,1.07297,7365.0,117.0,1251.507411411681
0.13352,0.33449,4.82972,1.12699,4556.0,102.0,1701.518290841351
0.13429,0.33832,4.79528,1.12613,4579.0,102.0,1692.31510329317
0.13433,0.40108,10.73118,1.11359,5556.0,105.0,2120.060470466058
0.13435,0.6167,11.95702,1.15518,3724.0,97.0,1802.149086494581
0.13452,0.97216,4.7854,1.21474,2239.0,88.0,1028.826685534861
0.1347,0.98698,4.4104,1.2288,2086.0,86.0,1002.287287383853
0.13487,0.12998,7.85548,1.19111,3258.0,91.0,2182.4359473616496
0.13489,0.86694,8.89382,1.07765,6956.0,115.0,1296.800556843065
0.13492,0.3484,4.64222,1.07856,7702.0,116.0,1694.793596634929
0.1357,0.35223,4.60778,1.07769,7780.0,116.0,1686.095767743926
0.13574,0.61662,10.60618,1.1089,5363.0,106.0,1749.40450351399
0.13575,0.63061,10.10548,1.15986,3517.0,96.0,1676.425020198213
0.13592,0.7427,8.9104,1.06005,9770.0,124.0,1505.203365571384
0.13611,0.75753,7.7146,1.11651,4624.0,104.0,1409.746828030962
0.13628,0.11608,9.79298,1.18643,3485.0,92.0,2414.0085099516104
0.1363,0.65139,8.76882,1.08234,7067.0,114.0,1619.456075666352
0.13633,0.3623,4.45472,1.06988,8734.0,120.0,1667.782488861246
0.13711,0.36613,4.42028,1.07074,8588.0,119.0,1658.381237278232
0.13714,0.83217,10.48118,1.10422,5144.0,107.0,1368.644511901904
0.13716,0.64452,8.16798,1.16455,3327.0,95.0,1555.776345290167
0.13733,0.51325,10.9646,1.19463,3000.0,91.0,1893.243562624155
0.13752,0.52808,11.8396,1.13818,4334.0,100.0,1946.027136596379
0.13769,0.10217,11.73048,1.18174,3726.0,93.0,2647.0642169373336
0.1377,0.43584,8.64382,1.08703,7108.0,112.0,1901.048123898855
0.13774,0.37621,4.26722,1.11832,4807.0,104.0,1608.030495650427
0.13851,0.38004,4.23278,1.11918,4758.0,103.0,1599.208383055586
0.13855,0.93228,10.35618,1.09953,5157.0,108.0,1178.878840263332
0.13856,0.65842,6.23048,1.16924,3154.0,94.0,1444.499707397651
0.13873,0.2838,6.8396,1.15068,3941.0,97.0,1893.970512833288
0.13892,0.29863,8.0354,1.20713,2861.0,89.0,1960.955761234178
0.13909,0.11173,10.33202,1.17705,3704.0,93.0,2457.914112188138
0.13911,0.2203,8.51882,1.09172,7111.0,111.0,2157.330037558026
0.13914,0.39012,4.07972,1.16676,3299.0,94.0,1554.839101263828
0.13992,0.39395,4.04528,1.16762,3275.0,94.0,1546.446344770323
0.13995,0.71673,10.23118,1.09484,5949.0,109.0,1557.294528703065
0.13997,0.67233,4.29298,1.17393,2997.0,93.0,1342.244711032946
0.14014,0.14566,5.2854,1.10401,5890.0,107.0,1883.708709808846
0.14033,0.13083,4.0896,1.05245,,131.0,1796.048342143604
0.1405,0.12564,8.39452,1.17236,3642.0,94.0,2210.330966619197
0.14051,0.19525,8.39382,1.0964,6737.0,110.0,2162.569396641445
0.14055,0.40402,4.10778,1.21519,2514.0,88.0,1522.425418341728
0.14133,0.40785,4.14222,1.21606,2501.0,88.0,1519.400597344364
0.14136,0.50119,10.10618,1.09015,6780.0,111.0,1884.878245568224
0.14138,0.68623,5.64452,1.17861,2937.0,93.0,1379.035556295833
0.14155,0.37511,9.4104,1.2413,2434.0,86.0,1947.673269389405
0.14173,0.36028,8.2146,1.20224,2884.0,90.0,1885.55377851337
0.1419,0.13955,6.45702,1.16768,3585.0,94.0,1974.670338305465
0.14192,0.4108,8.26882,1.10109,5991.0,108.0,1873.644623289505
0.14196,0.41793,4.29528,1.23637,2278.0,86.0,1513.703919646738
0.14273,0.42176,4.32972,1.23551,2285.0,86.0,1511.208291279893
0.14277,0.28564,9.98118,1.08547,7688.0,113.0,2183.752909158545
0.14278,0.70014,7.58202,1.1833,2890.0,92.0,1432.098397526356
0.14295,0.60456,10.4646,1.08662,6843.0,112.0,1739.943032223886
0.14314,0.58973,11.6604,1.14307,4040.0,99.0,1793.292497844906
0.14331,0.15345,4.51952,1.16299,3533.0,95.0,1750.622003784919
0.14333,0.62634,8.14382,1.10578,5332.0,106.0,1585.101348137881
0.14336,0.43183,4.48278,1.18793,2892.0,91.0,1530.995852035148
0.14414,0.43567,4.51722,1.18707,2904.0,92.0,1528.351053897803
0.14417,0.12991,9.85618,1.08078,8552.0,115.0,2380.2857176094194
0.14419,0.71405,9.51952,1.18799,2841.0,91.0,1477.083510625013
0.14436,0.83402,6.3396,1.16807,3017.0,94.0,1233.017545960706
0.14455,0.81919,7.5354,1.11162,4706.0,105.0,1304.483801304777
0.14472,0.16736,5.41798,1.1583,3697.0,96.0,1828.538299818456
0.14473,0.84189,8.01882,1.11047,4731.0,105.0,1283.094692721585
0.14477,0.44574,4.67028,1.13949,3964.0,99.0,1550.293765986388
0.14554,0.44957,4.70472,1.13863,3987.0,99.0,1547.60505052198
0.14558,0.34545,9.73118,1.07609,8524.0,117.0,2064.7496109843314
0.1456,0.72795,11.45702,1.19268,2790.0,91.0,1514.157786649159
0.14577,0.91653,5.7854,1.17724,2775.0,93.0,1115.688396802751
0.14595,0.93136,4.5896,1.2337,2069.0,86.0,1064.128892950356
0.14612,0.18127,7.35548,1.15361,3946.0,97.0,2005.46921346416
0.14614,0.92256,7.89382,1.11515,4387.0,104.0,1156.559327407582
0.14617,0.45965,4.85778,1.09106,6295.0,111.0,1572.999835037817
0.14695,0.46348,4.89222,1.09019,6354.0,111.0,1570.239539956545
0.14699,0.561,9.60618,1.0714,8500.0,118.0,1752.078294547108
0.147,0.74186,10.60548,1.19736,2688.0,90.0,1456.929082605261
0.14717,0.68708,9.9104,1.07745,7439.0,115.0,1577.585320447
0.14736,0.70191,8.7146,1.07901,7170.0,115.0,1510.516994269521
0.14753,0.19517,9.29298,1.14893,4202.0,97.0,2172.1768301114457
0.14755,0.70702,7.76882,1.11984,4514.0,103.0,1446.510165480276
0.14758,0.47355,5.04528,1.05738,,126.0,1591.266557555201
0.14836,0.47738,5.07972,1.05824,,125.0,1587.232384198964
0.14839,0.77655,9.48118,1.06672,8460.0,120.0,1432.01392464892
0.14841,0.75577,8.66798,1.20205,2576.0,89.0,1371.638898776256
0.14858,0.45762,9.9646,1.23213,2471.0,87.0,1833.961315212083
0.14877,0.47245,11.1604,1.17568,3339.0,93.0,1909.741891326004
0.14894,0.20908,11.23048,1.14424,4469.0,99.0,2328.857255312678
0.14895,0.49147,7.64382,1.12453,4588.0,102.0,1689.900144255044
0.14899,0.48746,5.23278,1.10582,5315.0,106.0,1556.730295419809
0.14976,0.49129,5.26722,1.10668,5263.0,106.0,1552.770577487287
0.1498,0.98791,9.35618,1.06203,8363.0,122.0,1082.08587494839
0.14981,0.76967,6.73048,1.20674,2473.0,89.0,1294.154842672931
0.14998,0.22817,5.8396,1.11318,5256.0,105.0,1814.640403027686
0.15017,0.243,7.0354,1.16963,3461.0,94.0,1881.023094262776
0.15034,0.22298,10.83202,1.13955,4569.0,99.0,2262.0507963734694
0.15036,0.27592,7.51882,1.12922,4634.0,101.0,1907.28943684114
0.15039,0.50137,5.42028,1.15426,3538.0,96.0,1527.720131846988
0.15117,0.5052,5.45472,1.15512,3513.0,96.0,1523.694434499206
0.1512,0.77236,9.23118,1.05734,,125.0,1431.376056985864
0.15122,0.78358,4.79298,1.21143,2379.0,88.0,1224.212719640201
0.15139,0.20128,6.2854,1.14151,4174.0,99.0,1858.243792044276
0.15158,0.18645,5.0896,1.08505,7161.0,113.0,1786.905080757644
0.15175,0.23689,8.89452,1.13486,4562.0,100.0,2060.53090699552
0.15176,0.13963,7.39382,1.1339,4580.0,100.0,2026.3831337327551
0.1518,0.51527,5.60778,1.20269,2649.0,89.0,1501.641051379071
0.15258,0.5191,5.64222,1.20356,2635.0,89.0,1497.554562642776
0.15261,0.55681,9.10618,1.05265,,129.0,1720.919422674974
0.15263,0.79748,5.14452,1.21611,2321.0,88.0,1215.524409074255
0.1528,0.43073,10.4104,1.2038,2852.0,90.0,1888.393135781526
0.15298,0.41591,9.2146,1.23974,2381.0,86.0,1813.813394980285
0.15315,0.2508,6.95702,1.13018,4562.0,101.0,1869.170530276727
0.15317,0.35517,7.26882,1.13859,4186.0,99.0,1786.005321654382
0.15321,0.52918,5.79528,1.24887,2138.0,85.0,1478.244167514691
0.15398,0.53301,5.82972,1.24801,2143.0,85.0,1474.72662987846
0.15402,0.34127,8.98118,1.05203,,130.0,1977.142670230825
0.15403,0.81139,7.08202,1.2208,2282.0,87.0,1239.987894457351
0.1542,0.66019,9.4646,1.05088,,130.0,1594.302960764676
0.15439,0.64536,10.6604,1.10557,5365.0,106.0,1627.91723759044
0.15456,0.2647,5.01952,1.12549,4572.0,102.0,1687.705680427995
0.15458,0.57072,7.14382,1.14328,3826.0,98.0,1546.016000133664
0.15461,0.54308,5.98278,1.20043,2670.0,90.0,1489.697464643157
0.15539,0.54692,6.01722,1.19957,2680.0,90.0,1486.070986852495
0.15542,0.12572,8.85618,1.05672,,127.0,2209.1471428805544
0.15544,0.8253,9.01952,1.22549,2242.0,87.0,1257.47154651929
0.15561,0.88964,5.3396,1.20557,2386.0,89.0,1122.322649314766
0.1558,0.87481,6.5354,1.14912,3362.0,97.0,1179.592317496697
0.15597,0.27861,4.91798,1.1208,4737.0,103.0,1666.255081554609
0.15598,0.78627,7.01882,1.14797,3486.0,97.0,1295.872420167998
0.15602,0.55699,6.17028,1.15199,3564.0,97.0,1503.029464104042
0.15679,0.56082,6.20472,1.15113,3581.0,97.0,1499.388379210974
0.15683,0.28983,8.73118,1.06141,,124.0,1995.968188680377
0.15685,0.8392,10.95702,1.23018,2200.0,86.0,1268.094448291533
0.15702,0.86091,6.7854,1.13974,3617.0,98.0,1203.493520892184
0.1572,0.87573,5.5896,1.1962,2514.0,90.0,1143.460091670352
0.15737,0.29252,6.85548,1.11611,5080.0,104.0,1807.756377494642
0.15739,0.97819,6.89382,1.15265,3169.0,96.0,1039.993464071678
0.15742,0.5709,6.35778,1.10356,5364.0,107.0,1519.416951691669
0.1582,0.57473,6.39222,1.10269,5407.0,107.0,1515.728201180071
0.15824,0.50537,8.60618,1.0661,9194.0,121.0,1726.032931425751
0.15825,0.85311,11.10548,1.23486,2143.0,86.0,1242.9161108177
0.15842,0.63145,10.9104,1.11495,4907.0,104.0,1639.118796247655
0.15861,0.64628,9.7146,1.05849,,125.0,1603.327999621437
0.15878,0.30642,8.79298,1.11143,5444.0,105.0,1940.506411380195
0.1588,0.76264,6.76882,1.15734,3279.0,96.0,1307.462269496534
0.15883,0.5848,6.54528,1.05512,,127.0,1541.432413359331
0.15961,0.58863,6.57972,1.05426,,127.0,1537.793495471364
0.15964,0.72092,8.48118,1.07078,7939.0,118.0,1450.666542336208
0.15966,0.86702,9.16798,1.23955,2074.0,85.0,1186.809135435006
0.15983,0.402,8.9646,1.23037,2462.0,87.0,1783.719338571817
0.16002,0.41683,10.1604,1.21318,2699.0,89.0,1848.619001789687
0.16019,0.32033,10.73048,1.10674,5833.0,106.0,2064.725808607841
0.1602,0.54709,6.64382,1.16203,3343.0,95.0,1519.755651136721
0.16024,0.59871,6.73278,1.09332,5974.0,110.0,1507.674449225524
0.16101,0.60254,6.76722,1.09418,5906.0,109.0,1502.845251524296
0.16105,0.93647,8.35618,1.07547,6842.0,116.0,1148.143889409807
0.16106,0.88092,7.23048,1.24424,2010.0,85.0,1137.198682742058
0.16123,0.17255,4.8396,1.07568,8047.0,117.0,1740.474696169542
0.16142,0.18738,6.0354,1.13213,4429.0,100.0,1804.430009026605
0.16159,0.33423,11.33202,1.10205,6139.0,108.0,2083.6840772400687
0.16161,0.33155,6.51882,1.16672,3386.0,94.0,1704.310926943836
0.16164,0.61262,6.92028,1.14176,3799.0,98.0,1472.873041884806
0.16242,0.61645,6.95472,1.14262,3770.0,98.0,1468.023207027675
0.16245,0.82798,8.23118,1.08016,6656.0,114.0,1295.112842928099
0.16247,0.89483,5.29298,1.24893,1952.0,84.0,1093.884833650028
0.16264,0.25691,7.2854,1.17901,3223.0,93.0,1822.073415496612
0.16283,0.24208,6.0896,1.12255,4750.0,102.0,1763.275603204752
0.163,0.34814,9.39452,1.09736,6257.0,109.0,1921.48622043458
0.16301,0.116,6.39382,1.1714,3414.0,94.0,1870.7239128909
0.16305,0.62652,7.10778,1.19019,2781.0,91.0,1441.502854421644
0.16383,0.63035,7.14222,1.19106,2764.0,91.0,1436.618205018492
0.16386,0.61244,8.10618,1.08485,6666.0,112.0,1547.091551055896
0.16388,0.90873,4.64452,1.24639,1962.0,85.0,1071.933890099527
0.16405,0.48636,11.4104,1.1663,3465.0,95.0,1826.5897688236
0.16423,0.47153,10.2146,1.22276,2530.0,87.0,1756.374107338122
0.1644,0.36205,7.45702,1.09268,6399.0,110.0,1768.061440655985
0.16442,0.29955,6.26882,1.17609,3194.0,93.0,1698.465594218675
0.16446,0.64043,7.29528,1.23863,2192.0,85.0,1412.277580044062
0.16523,0.64426,7.32972,1.23949,2182.0,85.0,1407.383362020637
0.16527,0.39689,7.98118,1.08953,6630.0,111.0,1765.96288041233
0.16528,0.92264,6.58202,1.2417,2000.0,85.0,1073.950240543998
0.16545,0.71581,8.4646,1.08838,6194.0,111.0,1432.330607241799
0.16564,0.70098,9.6604,1.06807,8366.0,119.0,1500.64854793938
0.16581,0.37595,5.51952,1.08799,6569.0,112.0,1623.173910250865
0.16583,0.51509,6.14382,1.18078,2971.0,92.0,1499.99668356859
