time,sds.I[1]&blanket.TBR=1.05,sds.I[1]&blanket.TBR=1.08,sds.I[1]&blanket.TBR=1.1,sds.I[1]&blanket.TBR=1.12,sds.I[1]&blanket.TBR=1.15,sds.I[1]&blanket.TBR=1.18,sds.I[1]&blanket.TBR=1.2,sds.I[1]&blanket.TBR=1.22,sds.I[1]&blanket.TBR=1.25
9545.0,3733.722686452614,6380.361910658793,8144.790441741214,9909.220791307169,12555.8695739395,15202.5220732006,16966.95903758159,18731.39750787575,21378.05792351117
9546.0,3734.045261608861,6380.955528710449,8145.564755063636,9910.175799905935,12557.09562546297,15204.0191676606,16968.63682733888,18733.25599293543,21380.18745153321
9547.0,3734.367835959916,6381.549144245146,8146.33906472792,9911.13080370539,12558.32167047535,15205.51625389773,16970.31460773209,18735.11446748985,21382.31696733817
9548.0,3734.690409505779,6382.142757262886,8147.113370734067,9912.08580270552,12559.54770897663,15207.01333191197,16971.99237876123,18736.972931539,21384.44647092608
9549.0,3735.012982246451,6382.736367763669,8147.887673082077,9913.040796906334,12560.77374096682,15208.51040170333,16973.67014042629,18738.83138508288,21386.57596229693
9550.0,3735.335554181931,6383.329975747496,8148.661971771949,9913.995786307823,12561.9997664459,15210.00746327181,16975.34789272729,18740.6898281215,21388.70544145072
9551.0,3735.65812531222,6383.923581214364,8149.436266803684,9914.950770909998,12563.22578541389,15211.50451661741,16977.02563566421,18742.54826065485,21390.83490838745
9552.0,3735.980695637318,6384.517184164276,8150.210558177281,9915.905750712847,12564.45179787078,15213.00156174012,16978.70336923705,18744.40668268293,21392.96436310711
9553.0,3736.303265157224,6385.110784597231,8150.984845892742,9916.86072571638,12565.67780381657,15214.49859863996,16980.38109344583,18746.26509420575,21395.09380560972
9554.0,3736.625833871939,6385.704382513228,8151.759129950064,9917.815695920592,12566.90380325126,15215.99562731691,16982.05880829053,18748.12349522331,21397.22323589526
9555.0,3736.948401781462,6386.297977912268,8152.533410349249,9918.770661325489,12568.12979617485,15217.49264777099,16983.73651377116,18749.98188573559,21399.35265396375
9556.0,3737.270968885794,6386.891570794351,8153.307687090297,9919.725621931058,12569.35578258735,15218.98966000217,16985.41420988771,18751.84026574261,21401.48205981517
9557.0,3737.593535184934,6387.485161159477,8154.081960173207,9920.68057773731,12570.58176248874,15220.48666401048,16987.0918966402,18753.69863524436,21403.61145344953
9558.0,3737.916100678882,6388.078749007645,8154.856229597981,9921.635528744242,12571.80773587904,15221.98365979591,16988.76957402861,18755.55699424084,21405.74083486684
9559.0,3738.238665367639,6388.672334338856,8155.630495364616,9922.590474951854,12573.03370275824,15223.48064735846,16990.44724205295,18757.41534273206,21407.87020406707
9560.0,3738.561229251206,6389.26591715311,8156.404757473114,9923.545416360148,12574.25966312635,15224.97762669812,16992.12490071321,18759.27368071802,21409.99956105026
9561.0,3738.88379232958,6389.859497450407,8157.179015923475,9924.500352969118,12575.48561698335,15226.47459781491,16993.8025500094,18761.1320081987,21412.12890581637
9562.0,3739.206354602762,6390.453075230746,8157.953270715698,9925.455284778773,12576.71156432926,15227.97156070881,16995.48018994152,18762.99032517412,21414.25823836543
9563.0,3739.528916070753,6391.046650494128,8158.727521849784,9926.410211789103,12577.93750516407,15229.46851537983,16997.15782050956,18764.84863164427,21416.38755869743
9564.0,3739.851476733553,6391.640223240553,8159.501769325732,9927.365134000114,12579.16343948777,15230.96546182797,16998.83544171353,18766.70692760916,21418.51686681237
9565.0,3740.174036591161,6392.233793470022,8160.276013143544,9928.320051411809,12580.38936730039,15232.46240005323,17000.51305355343,18768.56521306878,21420.64616271024
9566.0,3740.496595461246,6392.827361000713,8161.05025312174,9929.274963843043,12581.61528842128,15233.9593298755,17002.1906558495,18770.42348784371,21422.77544621216
9567.0,3740.819153299132,6393.420925788078,8161.824489215856,9930.229871249445,12582.8412028062,15235.45625125066,17003.86824855768,18772.28175189,21424.90471727428
9568.0,3741.141710308231,6394.014488034957,8162.59872162835,9931.184773833087,12584.06711065665,15236.95316437962,17005.54583187853,18774.1400054078,21427.03397609618
9569.0,3741.464266488545,6394.60804774135,8163.372950359222,9932.139671593968,12585.29301197262,15238.4500692624,17007.22340581204,18775.99824839712,21429.16322267787
9570.0,3741.786821840073,6395.201604907259,8164.147175408475,9933.094564532088,12586.51890675413,15239.94696589899,17008.90097035822,18777.85648085796,21431.29245701935
9571.0,3742.109376362815,6395.795159532682,8164.921396776105,9934.04945264745,12587.74479500116,15241.44385428939,17010.57852551707,18779.71470279031,21433.42167912062
9572.0,3742.431930056771,6396.388711617621,8165.695614462114,9935.004335940052,12588.97067671372,15242.94073443361,17012.25607128858,18781.57291419418,21435.55088898168
9573.0,3742.754482921941,6396.982261162074,8166.469828466503,9935.9592144099,12590.19655189181,15244.43760633164,17013.93360767275,18783.43111506956,21437.68008660253
9574.0,3743.077034958326,6397.575808166041,8167.24403878927,9936.91408805698,12591.42242053543,15245.93446998347,17015.61113466959,18785.28930541646,21439.80927198317
9575.0,3743.399586165925,6398.169352629523,8168.018245430416,9937.868956881306,12592.64828264458,15247.43132538913,17017.2886522791,18787.14748523488,21441.93844512359
9576.0,3743.722136544737,6398.762894552521,8168.79244838994,9938.823820882872,12593.87413821926,15248.92817254859,17018.96616050127,18789.00565452481,21444.06760602381
9577.0,3744.044686094764,6399.356433935033,8169.566647667843,9939.778680061676,12595.09998725947,15250.42501146187,17020.64365933611,18790.86381328626,21446.19675468381
9578.0,3744.367234816005,6399.949970777059,8170.340843264126,9940.73353441772,12596.3258297652,15251.92184212896,17022.32114878361,18792.72196151923,21448.3258911036
9579.0,3744.68978270846,6400.5435050786,8171.115035178787,9941.688383951008,12597.55166573647,15253.41866454986,17023.99862884377,18794.58009922371,21450.45501528318
9580.0,3745.012329772129,6401.137036839657,8171.889223411827,9942.643228661536,12598.77749517326,15254.91547872457,17025.6760995166,18796.4382263997,21452.58412722255
9581.0,3745.334876007013,6401.730566060228,8172.663407963247,9943.598068549303,12600.00331807558,15256.4122846531,17027.3535608021,18798.29634304722,21454.71322692171
9582.0,3745.65742141311,6402.324092740314,8173.437588833044,9944.552903614313,12601.22913444343,15257.90908233543,17029.03101270026,18800.15444916625,21456.84231438065
9583.0,3745.979965990422,6402.917616879914,8174.21176602122,9945.50773385656,12602.45494427681,15259.40587177159,17030.70845521109,18802.01254475679,21458.97138959939
9584.0,3746.302509738948,6403.511138479029,8174.985939527775,9946.462559276051,12603.68074757572,15260.90265296155,17032.38588833458,18803.87062981886,21461.10045257791
9585.0,3746.625052658688,6404.104657537659,8175.76010935271,9947.41737987278,12604.90654434016,15262.39942590532,17034.06331207074,18805.72870435243,21463.22950331623
9586.0,3746.947594749642,6404.698174055803,8176.534275496022,9948.372195646753,12606.13233457013,15263.89619060291,17035.74072641956,18807.58676835753,21465.35854181433
9587.0,3747.27013601181,6405.291688033463,8177.308437957714,9949.32700659796,12607.35811826562,15265.39294705431,17037.41813138105,18809.44482183413,21467.48756807221
9588.0,3747.592676445193,6405.885199470637,8178.082596737784,9950.281812726416,12608.58389542665,15266.88969525952,17039.09552695521,18811.30286478226,21469.61658208989
9589.0,3747.915216049789,6406.478708367325,8178.856751836234,9951.236614032106,12609.8096660532,15268.38643521854,17040.77291314203,18813.16089720191,21471.74558386736
9590.0,3748.2377548256,6407.072214723529,8179.630903253062,9952.19141051504,12611.03543014528,15269.88316693138,17042.45028994151,18815.01891909306,21473.87457340462
9591.0,3748.560292772625,6407.665718539248,8180.405050988269,9953.146202175212,12612.26118770289,15271.37989039803,17044.12765735366,18816.87693045574,21476.00355070166
9592.0,3748.882829890864,6408.259219814481,8181.179195041856,9954.100989012626,12613.48693872603,15272.87660561849,17045.80501537848,18818.73493128993,21478.1325157585
9593.0,3749.205366180317,6408.852718549229,8181.953335413819,9955.05577102728,12614.7126832147,15274.37331259276,17047.48236401596,18820.59292159563,21480.26146857512
9594.0,3749.527901640985,6409.446214743492,8182.727472104163,9956.010548219176,12615.9384211689,15275.87001132085,17049.1597032661,18822.45090137286,21482.39040915153
9595.0,3749.850436272866,6410.039708397268,8183.501605112885,9956.965320588311,12617.16415258863,15277.36670180275,17050.83703312892,18824.3088706216,21484.51933748773
9596.0,3750.172970075962,6410.633199510561,8184.275734439987,9957.920088134688,12618.38987747388,15278.86338403846,17052.51435360439,18826.16682934185,21486.64825358372
9597.0,3750.495503050271,6411.226688083369,8185.049860085466,9958.874850858305,12619.61559582467,15280.36005802798,17054.19166469253,18828.02477753362,21488.77715743949
9598.0,3750.818035195795,6411.82017411569,8185.823982049325,9959.829608759164,12620.84130764098,15281.85672377132,17055.86896639334,18829.88271519691,21490.90604905506
9599.0,3751.140566512533,6412.413657607526,8186.598100331563,9960.78436183726,12622.06701292282,15283.35338126846,17057.54625870681,18831.74064233172,21493.03492843042
9600.0,3751.463097000486,6413.007138558877,8187.372214932179,9961.739110092598,12623.29271167019,15284.85003051942,17059.22354163295,18833.59855893803,21495.16379556556
9601.0,3751.785626659651,6413.600616969743,8188.146325851175,9962.693853525176,12624.51840388309,15286.34667152419,17060.90081517175,18835.45646501587,21497.29265046049
9602.0,3752.108155490032,6414.194092840124,8188.920433088549,9963.648592134998,12625.74408956152,15287.84330428278,17062.57807932322,18837.31436056522,21499.42149311522
9603.0,3752.430683491626,6414.78756617002,8189.694536644301,9964.603325922057,12626.96976870548,15289.33992879518,17064.25533408736,18839.17224558609,21501.55032352972
9604.0,3752.753210664435,6415.381036959429,8190.468636518433,9965.558054886356,12628.19544131497,15290.83654506138,17065.93257946415,18841.03012007848,21503.67914170402
9605.0,3753.075737008458,6415.974505208354,8191.242732710944,9966.512779027898,12629.42110738998,15292.3331530814,17067.60981545362,18842.88798404238,21505.80794763811
9606.0,3753.398262523695,6416.567970916793,8192.016825221832,9967.46749834668,12630.64676693053,15293.82975285524,17069.28704205575,18844.74583747779,21507.93674133198
9607.0,3753.720787210146,6417.161434084748,8192.790914051102,9968.422212842705,12631.8724199366,15295.32634438288,17070.96425927054,18846.60368038472,21510.06552278565
9608.0,3754.043311067812,6417.754894712218,8193.564999198747,9969.376922515965,12633.09806640821,15296.82292766434,17072.641467098,18848.46151276317,21512.1942919991
9609.0,3754.365834096691,6418.348352799201,8194.339080664773,9970.331627366468,12634.32370634534,15298.31950269961,17074.31866553813,18850.31933461314,21514.32304897234
9610.0,3754.688356296785,6418.941808345699,8195.11315844918,9971.286327394211,12635.549339748,15299.81606948869,17075.99585459092,18852.17714593462,21516.45179370537
9611.0,3755.010877668093,6419.535261351713,8195.887232551962,9972.241022599195,12636.77496661619,15301.31262803159,17077.67303425637,18854.03494672762,21518.5805261982
9612.0,3755.333398210614,6420.128711817241,8196.661302973125,9973.195712981422,12638.00058694991,15302.8091783283,17079.35020453449,18855.89273699213,21520.7092464508
9613.0,3755.65591792435,6420.722159742285,8197.435369712666,9974.150398540887,12639.22620074915,15304.30572037882,17081.02736542528,18857.75051672816,21522.8379544632
9614.0,3755.978436809301,6421.315605126842,8198.209432770585,9975.105079277597,12640.45180801393,15305.80225418315,17082.70451692873,18859.6082859357,21524.96665023538
9615.0,3756.300954865465,6421.909047970914,8198.983492146885,9976.059755191542,12641.67740874423,15307.29877974129,17084.38165904485,18861.46604461476,21527.09533376736
9616.0,3756.623472092844,6422.502488274502,8199.757547841562,9977.014426282729,12642.90300294007,15308.79529705325,17086.05879177363,18863.32379276534,21529.22400505912
9617.0,3756.945988491436,6423.095926037604,8200.531599854618,9977.969092551157,12644.12859060143,15310.29180611902,17087.73591511508,18865.18153038744,21531.35266411067
9618.0,3757.268504061243,6423.689361260221,8201.305648186053,9978.923753996824,12645.35417172832,15311.7883069386,17089.41302906919,18867.03925748105,21533.48131092201
9619.0,3757.591018802264,6424.282793942351,8202.079692835867,9979.878410619734,12646.57974632074,15313.28479951199,17091.09013363597,18868.89697404617,21535.60994549314
9620.0,3757.913532714499,6424.876224083998,8202.85373380406,9980.833062419884,12647.80531437869,15314.7812838392,17092.76722881541,18870.75468008281,21537.73856782406
9621.0,3758.236045797948,6425.469651685159,8203.627771090632,9981.787709397271,12649.03087590217,15316.27775992021,17094.44431460752,18872.61237559098,21539.86717791477
9622.0,3758.558558052611,6426.063076745834,8204.401804695583,9982.742351551904,12650.25643089118,15317.77422775504,17096.12139101229,18874.47006057065,21541.99577576526
9623.0,3758.881069478489,6426.656499266025,8205.175834618913,9983.696988883776,12651.48197934571,15319.27068734369,17097.79845802973,18876.32773502184,21544.12436137555
9624.0,3759.20358007558,6427.24991924573,8205.94986086062,9984.651621392888,12652.70752126578,15320.76713868614,17099.47551565983,18878.18539894454,21546.25293474562
9625.0,3759.526089843886,6427.843336684949,8206.723883420707,9985.60624907924,12653.93305665137,15322.26358178241,17101.1525639026,18880.04305233877,21548.38149587548
9626.0,3759.848598783406,6428.436751583685,8207.497902299174,9986.560871942833,12655.1585855025,15323.76001663249,17102.82960275804,18881.90069520451,21550.51004476513
9627.0,3760.17110689414,6429.030163941934,8208.271917496018,9987.515489983663,12656.38410781915,15325.25644323638,17104.50663222614,18883.75832754176,21552.63858141457
9628.0,3760.493614176089,6429.623573759698,8209.045929011241,9988.47010320174,12657.60962360133,15326.75286159408,17106.1836523069,18885.61594935053,21554.7671058238
9629.0,3760.816120629251,6430.216981036977,8209.819936844844,9989.424711597054,12658.83513284904,15328.2492717056,17107.86066300034,18887.47356063082,21556.89561799282
9630.0,3761.138626253627,6430.810385773771,8210.593940996823,9990.379315169608,12660.06063556227,15329.74567357093,17109.53766430643,18889.33116138262,21559.02411792162
9631.0,3761.461131049218,6431.403787970079,8211.367941467184,9991.333913919403,12661.28613174104,15331.24206719007,17111.21465622519,18891.18875160594,21561.15260561022
9632.0,3761.783633613494,6431.997186228421,8212.14193686181,9992.2885064557,12662.51161999966,15332.73845118241,17112.89163737939,18893.04632992693,21563.28107968983
9633.0,3762.106135198193,6432.590581796027,8212.915928424927,9993.243094019708,12663.73710157482,15334.23482678012,17114.56860899818,18894.90389757172,21565.40954138207
9634.0,3762.428635908683,6433.183974777891,8213.689916261274,9994.19767671592,12664.96257657064,15335.73119408694,17116.24557118502,18896.76145464354,21567.53799078977
9635.0,3762.751135744965,6433.77736517401,8214.463900370849,9995.152254544328,12666.1880449871,15337.22755310285,17117.92252393993,18898.61900114238,21569.66642791293
9636.0,3763.073634707038,6434.370752984384,8215.237880753653,9996.106827504937,12667.41350682422,15338.72390382787,17119.59946726291,18900.47653706824,21571.79485275155
9637.0,3763.396132794903,6434.964138209014,8216.011857409685,9997.061395597746,12668.638962082,15340.22024626198,17121.27640115394,18902.33406242113,21573.92326530562
9638.0,3763.71863000856,6435.5575208479,8216.785830338946,9998.015958822756,12669.86441076042,15341.71658040519,17122.95332561304,18904.19157720103,21576.05166557516
9639.0,3764.041126348008,6436.150900901041,8217.559799541437,9998.970517179963,12671.0898528595,15343.21290625751,17124.6302406402,18906.04908140796,21578.18005356016
9640.0,3764.363621813248,6436.744278368438,8218.333765017156,9999.925070669373,12672.31528837922,15344.70922381892,17126.30714623542,18907.90657504191,21580.30842926061
9641.0,3764.686116404279,6437.337653250091,8219.107726766104,10000.87961929098,12673.5407173196,15346.20553308943,17127.9840423987,18909.76405810289,21582.43679267653
9642.0,3765.008610121102,6437.931025545999,8219.881684788279,10001.83416304478,12674.76613968063,15347.70183406904,17129.66092913005,18911.62153059088,21584.5651438079
9643.0,3765.331102963717,6438.524395256162,8220.655639083685,10002.78870193079,12675.99155546232,15349.19812675776,17131.33780642946,18913.4789925059,21586.69348265474
9644.0,3765.653594932123,6439.117762380582,8221.42958965232,10003.743235949,12677.21696466465,15350.69441115557,17133.01467429692,18915.33644384794,21588.82180921703
9645.0,3765.97608602632,6439.711126919256,8222.203536494182,10004.6977650994,12678.44236728764,15352.19068726247,17134.69153273245,18917.193884617,21590.95012349479
9646.0,3766.29857624631,6440.304488872188,8222.977479609275,10005.65228938201,12679.66776333128,15353.68695507848,17136.36838173605,18919.05131481309,21593.078425488
9647.0,3766.62106559209,6440.897848239374,8223.751418997594,10006.60680879682,12680.89315279557,15355.18321460359,17138.0452213077,18920.90873443619,21595.20671519667
9648.0,3766.943554063663,6441.491205020816,8224.525354659143,10007.56132334382,12682.11853568051,15356.6794658378,17139.72205144742,18922.76614348633,21597.33499262081
9649.0,3767.266041661027,6442.084559216513,8225.299286593921,10008.51583302303,12683.34391198611,15358.17570878111,17141.39887215519,18924.62354196348,21599.4632577604
9650.0,3767.588528384183,6442.677910826467,8226.073214801929,10009.47033783443,12684.56928171236,15359.67194343351,17143.07568343103,18926.48092986765,21601.59151061545
9651.0,3767.911014233129,6443.271259850676,8226.847139283165,10010.42483777804,12685.79464485926,15361.16816979502,17144.75248527494,18928.33830719885,21603.71975118596
9652.0,3768.233499207868,6443.86460628914,8227.621060037629,10011.37933285384,12687.02000142681,15362.66438786563,17146.4292776869,18930.19567395707,21605.84797947193
9653.0,3768.555983308398,6444.45795014186,8228.394977065322,10012.33382306185,12688.24535141501,15364.16059764533,17148.10606066693,18932.05303014231,21607.97619547336
9654.0,3768.87846653472,6445.051291408837,8229.168890366243,10013.28830840205,12689.47069482386,15365.65679913414,17149.78283421502,18933.91037575457,21610.10439919025
9655.0,3769.200948886833,6445.644630090067,8229.942799940396,10014.24278887445,12690.69603165337,15367.15299233204,17151.45959833117,18935.76771079386,21612.2325906226
9656.0,3769.523430364738,6446.237966185554,8230.716705787776,10015.19726447906,12691.92136190353,15368.64917723905,17153.13635301538,18937.62503526017,21614.3607697704
9657.0,3769.845910968435,6446.831299695297,8231.490607908381,10016.15173521586,12693.14668557434,15370.14535385515,17154.81309826765,18939.4823491535,21616.48893663367
9658.0,3770.168390697923,6447.424630619294,8232.26450630222,10017.10620108486,12694.3720026658,15371.64152218035,17156.48983408798,18941.33965247385,21618.6170912124
9659.0,3770.490869553203,6448.017958957549,8233.038400969286,10018.06066208606,12695.59731317792,15373.13768221465,17158.16656047639,18943.19694522123,21620.74523350659
9660.0,3770.813347534273,6448.611284710058,8233.81229190958,10019.01511821947,12696.82261711069,15374.63383395805,17159.84327743284,18945.05422739563,21622.87336351623
9661.0,3771.135824641136,6449.204607876824,8234.586179123105,10019.96956948507,12698.0479144641,15376.12997741056,17161.51998495737,18946.91149899705,21625.00148124134
9662.0,3771.458300873791,6449.797928457844,8235.360062609856,10020.92401588287,12699.27320523818,15377.62611257216,17163.19668304995,18948.76876002549,21627.12958668191
9663.0,3771.780776232237,6450.391246453121,8236.133942369837,10021.87845741287,12700.4984894329,15379.12223944286,17164.8733717106,18950.62601048096,21629.25767983793
9664.0,3772.103250716474,6450.984561862653,8236.907818403048,10022.83289407507,12701.72376704827,15380.61835802266,17166.5500509393,18952.48325036345,21631.38576070941
9665.0,3772.425724326503,6451.577874686441,8237.681690709487,10023.78732586947,12702.9490380843,15382.11446831155,17168.22672073607,18954.34047967296,21633.51382929636
9666.0,3772.748197062324,6452.171184924484,8238.455559289154,10024.74175279607,12704.17430254098,15383.61057030955,17169.9033811009,18956.19769840949,21635.64188559876
9667.0,3773.070668923936,6452.764492576784,8239.22942414205,10025.69617485487,12705.39956041831,15385.10666401665,17171.58003203379,18958.05490657304,21637.76992961662
9668.0,3773.39313991134,6453.357797643338,8240.003285268174,10026.65059204587,12706.62481171629,15386.60274943285,17173.25667353475,18959.91210416362,21639.89796134994
9669.0,3773.715610024536,6453.951100124148,8240.777142667528,10027.60500436907,12707.85005643493,15388.09882655815,17174.93330560377,18961.76929118122,21642.02598079872
9670.0,3774.038079263522,6454.544400019214,8241.550996340111,10028.55941182447,12709.07529457421,15389.59489539254,17176.60992824085,18963.62646762584,21644.15398796296
9671.0,3774.360547628301,6455.137697328536,8242.324846285923,10029.51381441206,12710.30052613415,15391.09095593604,17178.28654144599,18965.48363349749,21646.28198284267
9672.0,3774.683015118871,6455.730992052113,8243.098692504962,10030.46821213186,12711.52575111474,15392.58700818863,17179.96314521919,18967.34078879616,21648.40996543782
9673.0,3775.005481735232,6456.324284189946,8243.872534997232,10031.42260498386,12712.75096951598,15394.08305215032,17181.63973956045,18969.19793352185,21650.53793574845
9674.0,3775.327947477386,6456.917573742034,8244.64637376273,10032.37699296806,12713.97618133788,15395.57908782112,17183.31632446979,18971.05506767456,21652.66589377452
9675.0,3775.65041234533,6457.510860708378,8245.420208801457,10033.33137608446,12715.20138658042,15397.07511520101,17184.99289994717,18972.91219125429,21654.79383951606
9676.0,3775.972876339067,6458.104145088977,8246.194040113412,10034.28575433305,12716.42658524362,15398.57113429001,17186.66946599262,18974.76930426105,21656.92177297306
9677.0,3776.295339458595,6458.697426883833,8246.967867698595,10035.24012771385,12717.65177732747,15400.0671450881,17188.34602260614,18976.62640669482,21659.04969414552
9678.0,3776.617801703914,6459.290706092944,8247.741691557008,10036.19449622685,12718.87696283197,15401.56314759529,17190.02256978771,18978.48349855563,21661.17760303343
9679.0,3776.940263075025,6459.883982716311,8248.51551168865,10037.14885987204,12720.10214175713,15403.05914181158,17191.69910753735,18980.34057984345,21663.30549963681
9680.0,3777.262723571928,6460.477256753932,8249.289328093522,10038.10321864944,12721.32731410293,15404.55512773697,17193.37563585505,18982.1976505583,21665.43338395565
9681.0,3777.585183194622,6461.070528205811,8250.063140771621,10039.05757255903,12722.55247986939,15406.05110537146,17195.05215474081,18984.05471070017,21667.56125598994
9682.0,3777.907641943108,6461.663797071944,8250.836949722947,10040.01192160083,12723.7776390565,15407.54707471505,17196.72866419463,18985.91176026906,21669.68911573969
9683.0,3778.230099817386,6462.257063352334,8251.610754947505,10040.96626577482,12725.00279166426,15409.04303576774,17198.40516421651,18987.76879926497,21671.81696320491
9684.0,3778.552556817454,6462.850327046977,8252.384556445291,10041.92060508102,12726.22793769268,15410.53898852953,17200.08165480646,18989.62582768791,21673.94479838558
9685.0,3778.875012943315,6463.443588155877,8253.158354216306,10042.87493951941,12727.45307714174,15412.03493300042,17201.75813596447,18991.48284553786,21676.07262128171
9686.0,3779.197468194967,6464.036846679034,8253.93214826055,10043.82926909001,12728.67821001146,15413.53086918041,17203.43460769054,18993.33985281484,21678.20043189331
9687.0,3779.51992257241,6464.630102616446,8254.70593857802,10044.7835937928,12729.90333630183,15415.02679706949,17205.11106998467,18995.19684951884,21680.32823022036
9688.0,3779.842376075646,6465.223355968113,8255.479725168721,10045.73791362779,12731.12845601285,15416.52271666768,17206.78752284687,18997.05383564987,21682.45601626287
9689.0,3780.164828704672,6465.816606734035,8256.25350803265,10046.69222859499,12732.35356914452,15418.01862797497,17208.46396627712,18998.91081120792,21684.58379002084
9690.0,3780.487280459491,6466.409854914215,8257.02728716981,10047.64653869438,12733.57867569685,15419.51453099135,17210.14040027544,19000.76777619298,21686.71155149427
9691.0,3780.809731340101,6467.003100508648,8257.801062580198,10048.60084392597,12734.80377566983,15421.01042571684,17211.81682484182,19002.62473060508,21688.83930068316
9692.0,3781.132181346502,6467.596343517339,8258.574834263813,10049.55514428976,12736.02886906346,15422.50631215142,17213.49323997626,19004.48167444419,21690.96703758751
9693.0,3781.454630478695,6468.189583940283,8259.348602220658,10050.50943978576,12737.25395587774,15424.0021902951,17215.16964567876,19006.33860771033,21693.09476220732
9694.0,3781.77707873668,6468.782821777485,8260.12236645073,10051.46373041395,12738.47903611267,15425.49806014789,17216.84604194933,19008.19553040349,21695.22247454259
9695.0,3782.099526120456,6469.376057028941,8260.896126954034,10052.41801617434,12739.70410976826,15426.99392170977,17218.52242878796,19010.05244252367,21697.35017459332
9696.0,3782.421972630024,6469.969289694654,8261.669883730565,10053.37229706693,12740.92917684449,15428.48977498075,17220.19880619465,19011.90934407087,21699.47786235951
9697.0,3782.744418265383,6470.562519774621,8262.443636780323,10054.32657309172,12742.15423734138,15429.98561996083,17221.8751741694,19013.7662350451,21701.60553784115
9698.0,3783.066863026534,6471.155747268846,8263.217386103313,10055.28084424871,12743.37929125893,15431.48145665002,17223.55153271221,19015.62311544635,21703.73320103826
9699.0,3783.389306913477,6471.748972177325,8263.991131699531,10056.2351105379,12744.60433859712,15432.9772850483,17225.22788182309,19017.47998527461,21705.86085195083
9700.0,3783.711749926211,6472.34219450006,8264.764873568976,10057.18937195929,12745.82937935596,15434.47310515568,17226.90422150203,19019.33684452991,21707.98849057885
9701.0,3784.034192064736,6472.93541423705,8265.538611711652,10058.14362851288,12747.05441353546,15435.96891697216,17228.58055174903,19021.19369321223,21710.11611692233
9702.0,3784.356633329054,6473.528631388296,8266.312346127555,10059.09788019867,12748.27944113561,15437.46472049773,17230.25687256408,19023.05053132156,21712.24373098128
9703.0,3784.679073719163,6474.121845953798,8267.086076816688,10060.05212701666,12749.50446215641,15438.96051573241,17231.93318394721,19024.90735885793,21714.37133275568
9704.0,3785.001513235063,6474.715057933556,8267.85980377905,10061.00636896684,12750.72947659786,15440.45630267619,17233.6094858984,19026.76417582131,21716.49892224554
9705.0,3785.323951876755,6475.308267327569,8268.633527014641,10061.96060604923,12751.95448445997,15441.95208132907,17235.28577841764,19028.62098221171,21718.62649945087
9706.0,3785.646389644238,6475.901474135837,8269.40724652346,10062.91483826382,12753.17948574272,15443.44785169104,17236.96206150495,19030.47777802914,21720.75406437165
9707.0,3785.968826537513,6476.494678358361,8270.180962305507,10063.86906561061,12754.40448044613,15444.94361376212,17238.63833516032,19032.33456327359,21722.88161700789
9708.0,3786.29126255658,6477.087879995142,8270.954674360783,10064.8232880896,12755.62946857019,15446.4393675423,17240.31459938376,19034.19133794506,21725.0091573596
9709.0,3786.613697701438,6477.681079046177,8271.728382689289,10065.77750570078,12756.85445011491,15447.93511303157,17241.99085417525,19036.04810204355,21727.13668542676
9710.0,3786.936131972088,6478.274275511469,8272.502087291023,10066.73171844417,12758.07942508027,15449.43085022995,17243.66709953481,19037.90485556908,21729.26420120937
9711.0,3787.258565368529,6478.867469391014,8273.275788165987,10067.68592631975,12759.30439346629,15450.92657913742,17245.34333546243,19039.76159852161,21731.39170470746
9712.0,3787.580997890762,6479.460660684817,8274.049485314177,10068.64012932754,12760.52935527296,15452.42229975399,17247.01956195811,19041.61833090117,21733.519195921
9713.0,3787.903429538786,6480.053849392875,8274.823178735598,10069.59432746753,12761.75431050028,15453.91801207967,17248.69577902185,19043.47505270776,21735.64667484999
9714.0,3788.225860312603,6480.64703551519,8275.596868430248,10070.54852073971,12762.97925914825,15455.41371611444,17250.37198665366,19045.33176394137,21737.77414149445
9715.0,3788.54829021221,6481.240219051759,8276.370554398127,10071.5027091441,12764.20420121687,15456.90941185831,17252.04818485352,19047.18846460199,21739.90159585437
9716.0,3788.87071923761,6481.833400002582,8277.144236639233,10072.45689268068,12765.42913670615,15458.40509931128,17253.72437362145,19049.04515468964,21742.02903792974
9717.0,3789.193147388801,6482.426578367664,8277.917915153568,10073.41107134947,12766.65406561608,15459.90077847335,17255.40055295744,19050.90183420432,21744.15646772058
9718.0,3789.515574665783,6483.019754147,8278.691589941132,10074.36524515045,12767.87898794666,15461.39644934452,17257.07672286149,19052.75850314601,21746.28388522688
9719.0,3789.838001068557,6483.612927340592,8279.465261001926,10075.31941408363,12769.10390369789,15462.89211192479,17258.75288333361,19054.61516151473,21748.41129044864
9720.0,3790.160426597122,6484.206097948439,8280.238928335948,10076.27357814902,12770.32881286978,15464.38776621416,17260.42903437378,19056.47180931047,21750.53868338585
9721.0,3790.48285125148,6484.799265970543,8281.0125919432,10077.2277373466,12771.55371546231,15465.88341221263,17262.10517598202,19058.32844653323,21752.66606403852
9722.0,3790.805275031628,6485.392431406901,8281.786251823678,10078.18189167639,12772.7786114755,15467.3790499202,17263.78130815832,19060.18507318302,21754.79343240666
9723.0,3791.127697937568,6485.985594257516,8282.559907977386,10079.13604113837,12774.00350090934,15468.87467933687,17265.45743090269,19062.04168925983,21756.92078849025
